generation,ppo_loss,ppo_policy_loss,ppo_value_loss,ppo_entropy,success_rate,episodes,vanilla_ppo_clears,vanilla_ppo_in_progress
103,3.444223165512085,-0.043957386165857315,13.961440086364746,0.4406871199607849,0.9523809523809523,63,60,60
104,3.862229824066162,-0.05796511843800545,15.689778327941895,0.45387953519821167,0.8382352941176471,68,57,60
105,6.093598365783691,0.09683461487293243,23.994617462158203,0.3826230466365814,0.6867469879518072,83,57,60
106,3.646404504776001,-0.0933302566409111,14.96683120727539,0.39815956354141235,0.75,76,57,60
107,5.35364294052124,0.06410384923219681,21.165302276611328,0.3617625832557678,0.7073170731707317,82,58,60
108,4.757093906402588,0.040492091327905655,18.87332534790039,0.35009247064590454,0.7631578947368421,76,58,60
109,4.346041202545166,-0.07754228264093399,17.70077896118164,0.32690972089767456,0.7435897435897436,78,58,60
110,4.5498366355896,-0.05243667960166931,18.416135787963867,0.3564625680446625,0.7402597402597403,77,57,60
111,5.3438544273376465,0.09533998370170593,21.000972747802734,0.3496222496032715,0.6666666666666666,84,56,60
112,4.570364952087402,0.03549269214272499,18.145538330078125,0.30731090903282166,0.7037037037037037,81,57,60
113,6.615933895111084,0.14272423088550568,25.89914321899414,0.3189893960952759,0.6829268292682927,82,56,60
114,4.704725742340088,-0.05712026730179787,19.05315589904785,0.2933270037174225,0.7108433734939759,83,59,60
115,6.238033771514893,0.07609284669160843,24.654218673706055,0.3268197178840637,0.7317073170731707,82,60,60
116,6.434423446655273,0.04585734009742737,25.55998992919922,0.29094189405441284,0.5520833333333334,96,53,60
117,5.970874786376953,0.0416557639837265,23.7227840423584,0.30046510696411133,0.5520833333333334,96,53,60
118,6.037026882171631,-0.04336629807949066,24.327598571777344,0.30571264028549194,0.504950495049505,101,51,60
119,4.727956295013428,0.024332771077752113,18.820085525512695,0.28346237540245056,0.691358024691358,81,56,60
120,5.383716583251953,-0.05030275881290436,21.74173355102539,0.2875784635543823,0.6222222222222222,90,56,60
121,3.956573009490967,-0.1279064416885376,16.343563079833984,0.28698843717575073,0.7215189873417721,79,57,60
122,3.300779104232788,-0.07008080929517746,13.489858627319336,0.3252221941947937,0.6904761904761905,84,58,60
123,7.311151027679443,0.09332801401615143,28.877016067504883,0.29037702083587646,0.6395348837209303,86,55,60
124,6.954083442687988,0.06531055271625519,27.560991287231445,0.29878556728363037,0.6344086021505376,93,59,60
125,5.603114604949951,0.08323687314987183,22.0849552154541,0.277490496635437,0.5625,96,54,60
126,6.160059452056885,0.09957347065210342,24.247417449951172,0.2781675159931183,0.7051282051282052,78,55,60
127,5.133326530456543,0.024054287001490593,20.44288444519043,0.2937694787979126,0.5978260869565217,92,55,60
128,5.989901065826416,0.0009870119392871857,23.96126937866211,0.28469201922416687,0.4953271028037383,107,53,60
129,6.932600975036621,0.07946065813302994,27.4172420501709,0.23812401294708252,0.4716981132075472,106,50,60
130,7.3197431564331055,0.057776108384132385,29.053342819213867,0.27805331349372864,0.5851063829787234,94,55,60
131,3.731483221054077,-0.0675203800201416,15.200950622558594,0.2505492568016052,0.47572815533980584,103,49,60
132,6.4893798828125,0.03976402059197426,25.803497314453125,0.25598299503326416,0.5096153846153846,104,53,60
133,6.689826488494873,0.11344868689775467,26.31035614013672,0.24637314677238464,0.6428571428571429,84,54,60
134,5.6012468338012695,-0.05806230753660202,22.64214515686035,0.24965713918209076,0.5531914893617021,94,52,60
135,4.724923610687256,-0.018416546285152435,18.97769546508789,0.22112953662872314,0.6962025316455697,79,55,60
136,6.877134799957275,0.01896209642291069,27.43724822998047,0.2327033132314682,0.49523809523809526,105,52,60
137,5.125749111175537,-0.02031974494457245,20.58836555480957,0.20980122685432434,0.5104166666666666,96,49,60
138,6.584227561950684,0.09366339445114136,25.966276168823242,0.2059122622013092,0.6063829787234043,94,57,60
139,5.9453301429748535,-0.01025727204978466,23.826051712036133,0.18973153829574585,0.3333333333333333,123,41,60
140,6.859985828399658,-0.03416183218359947,27.580467224121094,0.19865605235099792,0.5454545454545454,99,54,60
141,5.608788967132568,0.008033963851630688,22.407005310058594,0.20258736610412598,0.5934065934065934,91,54,60
142,7.906999111175537,0.16450908780097961,30.97361946105957,0.1868935227394104,0.6067415730337079,89,54,60
143,5.870721340179443,-0.03954382613301277,23.644790649414062,0.19077706336975098,0.4247787610619469,113,48,60
144,7.399837970733643,0.01170044019818306,29.556461334228516,0.20017153024673462,0.5319148936170213,94,50,60
145,5.6440887451171875,0.021482525393366814,22.493745803833008,0.1700638234615326,0.532608695652174,92,49,60
146,8.28532886505127,0.08720563352108002,32.79630661010742,0.19529777765274048,0.3333333333333333,123,41,60
147,9.35728931427002,0.19138310849666595,36.666778564453125,0.16337761282920837,0.4528301886792453,106,48,60
148,7.64969539642334,-0.029040858149528503,30.718427658081055,0.1799784004688263,0.3644067796610169,118,43,60
149,6.185196399688721,0.08839879930019379,24.390825271606445,0.1873096376657486,0.6125,80,49,60
150,7.703607082366943,0.11779441684484482,30.346399307250977,0.162802591919899,0.45098039215686275,102,46,60
151,5.111469268798828,0.018977496773004532,20.37255096435547,0.1333388090133667,0.5862068965517241,87,51,60
152,8.00748348236084,-0.015334635972976685,32.094058990478516,0.1444130390882492,0.33620689655172414,116,39,60
153,4.9549055099487305,0.005186835303902626,19.80097770690918,0.1089240163564682,0.6097560975609756,82,50,60
154,9.066752433776855,0.13824333250522614,35.71657943725586,0.13227349519729614,0.46226415094339623,106,49,60
155,8.052506446838379,0.2396663874387741,31.253618240356445,0.11658646911382675,0.4666666666666667,105,49,60
156,5.507073402404785,-0.03607684001326561,22.175622940063477,0.15573640167713165,0.65,80,52,60
157,7.22353458404541,0.08967068046331406,28.538375854492188,0.15135134756565094,0.46464646464646464,99,46,60
158,7.827724456787109,0.1424447000026703,30.743209838867188,0.10878955572843552,0.46938775510204084,98,46,60
159,6.691102027893066,0.09794440865516663,26.374969482421875,0.12074996531009674,0.37606837606837606,117,44,60
160,5.512172698974609,-0.07425951957702637,22.348474502563477,0.14237311482429504,0.36,100,36,60
161,8.059889793395996,0.03448481112718582,32.103675842285156,0.10742902755737305,0.21705426356589147,129,28,60
162,9.45523738861084,0.21040301024913788,36.98162078857422,0.11925362050533295,0.23076923076923078,130,30,60
163,6.4291839599609375,0.024672981351614,25.62016487121582,0.11092856526374817,0.3333333333333333,126,42,60
164,7.040903568267822,0.0024556294083595276,28.156185150146484,0.12468083947896957,0.42342342342342343,111,47,60
165,7.708181858062744,-0.030343763530254364,30.955669403076172,0.08239979296922684,0.3076923076923077,130,40,60
166,11.050552368164062,0.07677025347948074,43.896888732910156,0.09220996499061584,0.27205882352941174,136,37,60
167,6.183902263641357,-0.05799749121069908,24.969680786132812,0.10851328819990158,0.3482142857142857,112,39,60
168,6.936705589294434,-0.01150997169315815,27.79456329345703,0.0894773080945015,0.27586206896551724,145,40,60
169,8.792086601257324,0.05328540503978729,34.95684814453125,0.08636932820081711,0.2847222222222222,144,41,60
170,9.357547760009766,0.006472950801253319,37.40568161010742,0.07372747361660004,0.18857142857142858,175,33,60
171,6.941410064697266,-0.01611795276403427,27.83203887939453,0.100760817527771,0.24475524475524477,143,35,60
172,10.457326889038086,0.06093454360961914,41.58794403076172,0.12440703809261322,0.23717948717948717,156,37,60
173,11.482966423034668,0.03674452006816864,45.78683090209961,0.10173994302749634,0.18012422360248448,161,29,60
174,10.136033058166504,0.06264915317296982,40.29644012451172,0.14990432560443878,0.19047619047619047,147,28,60
175,12.006431579589844,0.05964874103665352,47.78888702392578,0.0920843854546547,0.18243243243243243,148,27,60
