run,iter,tau,tau_max,trailing_succ,trailing_n,trailing_rate,at_entrance,entrance_succ_cum,entrance_n_cum,entrance_rate_cum,truncated_cum
v27_seed3,36,0,784,5,30,0.17,True,150,1597,0.094,1701
v27_seed3,37,0,784,11,30,0.37,True,166,1667,0.1,1744
v27_seed3,38,0,784,11,30,0.37,True,196,1742,0.113,1783
v27_seed3,39,0,784,10,30,0.33,True,213,1808,0.118,1822
v27_seed3,40,0,784,13,30,0.43,True,236,1873,0.126,1855
v27_seed3,41,0,784,13,30,0.43,True,256,1942,0.132,1897
v27_seed3,42,0,784,13,30,0.43,True,280,2014,0.139,1939
v27_seed3,43,0,784,13,30,0.43,True,298,2080,0.143,1982
v27_seed3,44,0,784,9,30,0.3,True,321,2145,0.15,2013
v27_seed3,45,0,784,10,30,0.33,True,350,2199,0.159,2050
v27_seed3,46,0,784,10,30,0.33,True,376,2268,0.166,2085
v27_seed3,47,0,784,8,30,0.27,True,397,2323,0.171,2123
v27_seed3,48,0,784,14,30,0.47,True,418,2373,0.176,2159
v27_seed3,49,0,784,17,30,0.57,True,447,2430,0.184,2193
v27_seed3,50,0,784,18,30,0.6,True,472,2472,0.191,2232
v27_seed3,51,0,784,9,30,0.3,True,500,2542,0.197,2274
v27_seed3,52,0,784,13,30,0.43,True,528,2608,0.202,2314
v27_seed3,53,0,784,13,30,0.43,True,551,2659,0.207,2355
v27_seed3,54,0,784,16,30,0.53,True,579,2709,0.214,2394
v27_seed3,55,0,784,19,30,0.63,True,606,2770,0.219,2434
v27_seed3,56,0,784,14,30,0.47,True,629,2826,0.223,2480
v27_seed3,57,0,784,13,30,0.43,True,656,2882,0.228,2521
v27_seed3,58,0,784,11,30,0.37,True,691,2943,0.235,2560
v27_seed3,59,0,784,13,30,0.43,True,724,3006,0.241,2597
v27_seed3,60,0,784,19,30,0.63,True,745,3058,0.244,2638
v27_seed3,61,0,784,16,30,0.53,True,778,3117,0.25,2672
v27_seed3,62,0,784,11,30,0.37,True,806,3168,0.254,2716
v27_seed3,63,0,784,21,30,0.7,True,841,3219,0.261,2752
v27_seed3,64,0,784,15,30,0.5,True,867,3274,0.265,2795
v27_seed3,65,0,784,16,30,0.53,True,892,3336,0.267,2833
v27_seed3,66,0,784,14,30,0.47,True,923,3400,0.271,2871
v27_seed3,67,0,784,22,30,0.73,True,947,3451,0.274,2910
v27_seed3,68,0,784,22,30,0.73,True,974,3497,0.279,2951
v27_seed3,69,0,784,16,30,0.53,True,1000,3545,0.282,2994
v27_seed3,70,0,784,20,30,0.67,True,1030,3595,0.287,3033
v27_seed3,71,0,784,17,30,0.57,True,1056,3645,0.29,3074
v27_seed3,72,0,784,19,30,0.63,True,1080,3690,0.293,3118
