run,iter,is_peak,param,numel,step,m_mean_abs,m_rms,v_mean,v_min,v_max,eff_lr_mean,eff_lr_median,eff_lr_min,eff_lr_max,frac_v_near_zero
v28_seed3,210,False,fc2.weight,3072,506400.0,0.00028823965112678707,0.000450275867478922,4.0203362914326135e-06,1.579070563195728e-08,0.0001077168999472633,0.2833291292190552,0.22708724439144135,0.028905395418405533,2.3871843814849854,0.0
v28_seed3,210,False,fc2.bias,32,506400.0,0.0009160612244158983,0.0013979783980175853,5.6823329941835254e-05,3.967717475461541e-06,0.00022864638594910502,0.06219339743256569,0.057719845324754715,0.019839869812130928,0.15060824155807495,0.0
v28_seed3,210,False,norm2.weight,32,506400.0,0.00013635418144986033,0.00017337978351861238,1.6188114386750385e-06,1.979619845826619e-08,1.1602416634559631e-05,0.4608573913574219,0.27428877353668213,0.08807360380887985,2.1320605278015137,0.0
v28_seed3,210,False,norm2.bias,32,506400.0,9.517173748463392e-05,0.0001188076930702664,1.2562968549900688e-06,8.257068806472034e-09,3.121822601315216e-06,0.5081151127815247,0.32944878935813904,0.16979101300239563,3.301114082336426,0.0
v28_seed3,210,False,actor.weight,192,506400.0,5.293378490023315e-05,0.00011096774687757716,1.2490550034272019e-06,8.17029277566661e-10,1.6599895388935693e-05,2.5520427227020264,1.3921403884887695,0.07363216578960419,10.491813659667969,0.0
v28_seed3,210,False,actor.bias,6,506400.0,1.8264749087393284e-05,2.01598450075835e-05,3.391278013964438e-08,2.6834946709186625e-08,4.3780620018196714e-08,1.6530532836914062,1.6481460332870483,1.433704137802124,1.8312362432479858,0.0
v28_seed3,210,False,critic.weight,32,506400.0,0.0001206791857839562,0.00020214969117660075,3.525337433529785e-06,2.9963669323507247e-09,2.7681602659868076e-05,1.183230996131897,0.5647110342979431,0.05701969191431999,5.479544162750244,0.0
v28_seed3,210,False,critic.bias,1,506400.0,1.786756911315024e-05,1.786756911315024e-05,1.1359144735934024e-07,1.1359144735934024e-07,1.1359144735934024e-07,0.8900933861732483,0.8900933861732483,0.8900933861732483,0.8900933861732483,0.0
v28_seed3,210,False,rnd.predictor.net.0.weight,91136,506400.0,9.657556176989601e-08,1.2770685486884759e-07,3.1260655956183436e-12,2.687869534489574e-16,4.908773040823711e-11,325.1495056152344,259.3038330078125,42.7578010559082,11365.908203125,1.0
v28_seed3,210,False,rnd.predictor.net.0.bias,128,506400.0,1.251070074204108e-07,1.537074467705679e-07,1.2758846930360779e-11,3.3171421338906715e-12,3.880991361615571e-11,91.35658264160156,89.13359832763672,48.07876968383789,163.81785583496094,1.0
v28_seed3,210,False,rnd.predictor.net.1.weight,128,506400.0,3.225559339625761e-07,3.941994179967878e-07,4.599238004332484e-11,7.757368532257392e-12,2.017349204352925e-10,52.60145568847656,50.663143157958984,21.106929779052734,107.32665252685547,0.9375
v28_seed3,210,False,rnd.predictor.net.1.bias,128,506400.0,2.969923116324935e-07,3.5913831197831314e-07,5.730640267875842e-11,1.8559464728951092e-11,1.3731539516559366e-10,42.05607986450195,40.682621002197266,25.579448699951172,69.4754867553711,0.9453125
v28_seed3,210,False,rnd.predictor.net.3.weight,16384,506400.0,1.772746145434212e-07,2.3658510883706185e-07,9.79624194263895e-12,9.53304750135435e-14,2.4864463266105474e-10,155.02627563476562,130.33596801757812,19.01325035095215,941.1577758789062,0.99713134765625
v28_seed3,210,False,rnd.predictor.net.3.bias,128,506400.0,3.2057261023510364e-07,4.2011643586192804e-07,7.813050206806338e-11,4.191380315737847e-12,3.259800207544572e-10,42.62648391723633,36.12531661987305,16.606775283813477,145.8231964111328,0.703125
v28_seed3,210,False,rnd.predictor.net.4.weight,128,506400.0,3.100844878645148e-07,4.256233978594537e-07,4.757698401913757e-11,3.551960971442253e-13,3.5741784532028475e-10,83.79102325439453,54.43886184692383,15.86001205444336,495.06317138671875,0.8828125
v28_seed3,210,False,rnd.predictor.net.4.bias,128,506400.0,2.6018369680969045e-07,3.4130081871808216e-07,4.9907716848096584e-11,2.5856168334864593e-12,2.0439475112432604e-10,53.644073486328125,45.50656509399414,20.969242095947266,185.415771484375,0.9375
v28_seed3,210,False,rnd.predictor.net.6.weight,8192,506400.0,4.504526600612735e-07,6.012077164996299e-07,5.968374405806998e-11,3.248300933789139e-12,5.871920727429369e-10,58.14378356933594,47.78876495361328,12.37519359588623,165.5351104736328,0.8369140625
v28_seed3,210,False,rnd.predictor.net.6.bias,64,506400.0,9.083537406695541e-07,1.1174199698871234e-06,4.4864451043125086e-10,3.293660066905346e-10,5.777421319130838e-10,14.240757942199707,14.2002592086792,12.475948333740234,16.521240234375,0.0
v28_seed3,220,False,fc1.weight,68352,530400.0,9.997453889809549e-05,0.0008393714088015258,1.4365200513566379e-05,7.111219707707506e-14,0.009929678402841091,6.8375067710876465,3.0612831115722656,0.003010604064911604,1084.329345703125,0.006759128998965025
v28_seed3,220,False,fc1.bias,96,530400.0,7.688163168495521e-05,0.00011078984971391037,2.529615414914588e-07,1.5334329361849086e-08,2.1167197701288387e-06,0.950539767742157,0.8692337274551392,0.2061990201473236,2.4224443435668945,0.0
v28_seed3,220,False,norm1.weight,96,530400.0,0.0005232191178947687,0.0006846404867246747,1.1175077816005796e-05,2.0835983605138608e-07,5.091033744974993e-05,0.1270916759967804,0.10442151129245758,0.04204532131552696,0.6572108864784241,0.0
v28_seed3,220,False,norm1.bias,96,530400.0,0.0005798658239655197,0.000730873376596719,1.060544036590727e-05,8.656718932797958e-07,2.287658571731299e-05,0.10397211462259293,0.09314100444316864,0.06272270530462265,0.32243335247039795,0.0
v28_seed3,220,False,fc2.weight,3072,530400.0,0.000366286956705153,0.0005496420199051499,4.418996468302794e-06,7.0597394596916274e-09,9.873141971183941e-05,0.2793976664543152,0.20749132335186005,0.030192088335752487,3.5700578689575195,0.0
v28_seed3,220,False,fc2.bias,32,530400.0,0.001634269137866795,0.0020344587974250317,6.181153003126383e-05,3.939233010896714e-06,0.00021277015912346542,0.061393722891807556,0.04589275270700455,0.020566746592521667,0.15115176141262054,0.0
v28_seed3,220,False,norm2.weight,32,530400.0,0.0001765530469128862,0.00022165563132148236,1.7725083125696983e-06,1.649345726661977e-08,1.3475185369316023e-05,0.40813079476356506,0.2960028648376465,0.08172459155321121,2.3357784748077393,0.0
v28_seed3,220,False,norm2.bias,32,530400.0,0.00014733229181729257,0.0002051435294561088,1.5171079894571449e-06,7.866068685302707e-09,3.7117220017535146e-06,0.46600010991096497,0.2864442765712738,0.15571530163288116,3.382154703140259,0.0
v28_seed3,220,False,actor.weight,192,530400.0,0.00010171025496674702,0.00023759347095619887,1.2286139963180176e-06,5.399662383887005e-10,1.6530269931536168e-05,2.556295394897461,1.302681803703308,0.07378707081079483,12.904794692993164,0.0
v28_seed3,220,False,actor.bias,6,530400.0,3.049267252208665e-05,4.022002394776791e-05,3.531986436655643e-08,2.176841995549239e-08,4.534548736501165e-08,1.6460593938827515,1.4864697456359863,1.4087498188018799,2.0331921577453613,0.0
v28_seed3,220,False,critic.weight,32,530400.0,0.0001693643571343273,0.0002724639780353755,4.2779465729836375e-06,4.888699667304763e-09,3.3343694667564705e-05,0.9974860548973083,0.6088600158691406,0.05195336788892746,4.290051460266113,0.0
v28_seed3,220,False,critic.bias,1,530400.0,4.449718107935041e-05,4.449718107935041e-05,1.4095277833803266e-07,1.4095277833803266e-07,1.4095277833803266e-07,0.7990480065345764,0.7990480065345764,0.7990480065345764,0.7990480065345764,0.0
v28_seed3,220,False,rnd.predictor.net.0.weight,91136,530400.0,7.595321704911839e-08,1.0126563410040035e-07,3.376039465347036e-12,1.2002762853245631e-15,7.45476319563565e-11,316.560791015625,266.3662109375,34.70576477050781,6719.6767578125,1.0
v28_seed3,220,False,rnd.predictor.net.0.bias,128,530400.0,1.2863509368798987e-07,1.589972953297547e-07,1.3664500086996156e-11,2.7206021723652496e-12,4.728787153518432e-11,90.80906677246094,89.1047592163086,43.56275177001953,180.78553771972656,1.0
v28_seed3,220,False,rnd.predictor.net.1.weight,128,530400.0,2.8344464908514055e-07,3.764563984987035e-07,4.69512068113076e-11,7.012362478880929e-12,2.8220284442603827e-10,53.84564208984375,50.70250701904297,17.847692489624023,112.86314392089844,0.9296875
v28_seed3,220,False,rnd.predictor.net.1.bias,128,530400.0,2.9815981861247565e-07,3.682753231259994e-07,5.802412023081516e-11,1.7251993236766516e-11,1.6291959448189175e-10,42.52412414550781,40.156795501708984,23.485212326049805,72.05387115478516,0.9140625
v28_seed3,220,False,rnd.predictor.net.3.weight,16384,530400.0,1.4154241512187582e-07,1.8978055038587627e-07,9.705713663321625e-12,8.501536876825283e-14,3.452022834249391e-10,162.8235321044922,136.197998046875,16.138038635253906,994.7809448242188,0.9951171875
v28_seed3,220,False,rnd.predictor.net.3.bias,128,530400.0,3.315921048852033e-07,4.2339414108027995e-07,7.49910758490735e-11,4.663811871419288e-12,3.5307576307097577e-10,44.19239807128906,39.605594635009766,15.957183837890625,138.27523803710938,0.7421875
v28_seed3,220,False,rnd.predictor.net.4.weight,128,530400.0,2.527893627757294e-07,3.381460942364356e-07,4.772060524516064e-11,3.055044281788377e-13,4.265229003319604e-10,84.81915283203125,57.9046516418457,14.519104957580566,533.1205444335938,0.890625
v28_seed3,220,False,rnd.predictor.net.4.bias,128,530400.0,2.5729590902301425e-07,3.314853529445827e-07,4.854750282334841e-11,2.98451042525516e-12,2.330129700300887e-10,55.14448928833008,48.53947830200195,19.640239715576172,172.65457153320312,0.9296875
v28_seed3,220,False,rnd.predictor.net.6.weight,8192,530400.0,3.6572635053744307e-07,4.960673436471552e-07,5.796340837860292e-11,2.728683598518522e-12,7.699605952815602e-10,61.69538879394531,49.68787384033203,10.807631492614746,180.51925659179688,0.8603515625
v28_seed3,220,False,rnd.predictor.net.6.bias,64,530400.0,8.728187594897463e-07,1.1261939789619646e-06,4.188530910997912e-10,3.1686592238955313e-10,6.479974890005735e-10,14.78165054321289,14.695699691772461,11.780508041381836,16.843780517578125,0.0
v28_seed3,230,False,fc1.weight,68352,554400.0,0.00010580311936791986,0.0009341502445749938,1.4386007023858838e-05,2.6533614620577822e-24,0.011826430447399616,173.66329956054688,3.2122411727905273,0.002758636139333248,29995.115234375,0.009889981709420681
v28_seed3,230,False,fc1.bias,96,554400.0,7.711588841630146e-05,0.00012078190775355324,2.438858643927233e-07,7.195418927352648e-09,1.9878666535078082e-06,1.0025914907455444,0.8546552062034607,0.21277694404125214,3.5362424850463867,0.0
v28_seed3,230,False,norm1.weight,96,554400.0,0.0004985060659237206,0.0006803021533414721,1.0798551556945313e-05,2.389525377566315e-07,4.4701122533297166e-05,0.12453901022672653,0.11334219574928284,0.04487055540084839,0.6137006282806396,0.0
v28_seed3,230,False,norm1.bias,96,554400.0,0.0005632612155750394,0.0007583698607049882,1.0335065780964214e-05,1.2383409284666413e-06,3.578609903343022e-05,0.10421057790517807,0.09371719509363174,0.05014912411570549,0.2695859670639038,0.0
v28_seed3,230,False,fc2.weight,3072,554400.0,0.00030666327802464366,0.0004514868778642267,4.009067652077647e-06,7.098670984362343e-09,7.213120989035815e-05,0.28135302662849426,0.2168954759836197,0.0353231281042099,3.560256004333496,0.0
v28_seed3,230,False,fc2.bias,32,554400.0,0.0014539433177560568,0.00195028237067163,6.06065514148213e-05,4.234323569107801e-06,0.00019199895905330777,0.05981986224651337,0.04812717065215111,0.021650677546858788,0.14578980207443237,0.0
v28_seed3,230,False,norm2.weight,32,554400.0,0.0002705065708141774,0.00035208300687372684,1.6192883549592807e-06,1.3274638277493978e-08,1.4018801266502123e-05,0.4399895668029785,0.3090510666370392,0.0801243856549263,2.6035878658294678,0.0
v28_seed3,230,False,norm2.bias,32,554400.0,0.000230880337767303,0.00028590275906026363,1.3649737411469687e-06,6.41982733640134e-09,3.1374684112961404e-06,0.49974557757377625,0.29938870668411255,0.16936713457107544,3.7437376976013184,0.0
v28_seed3,230,False,actor.weight,192,554400.0,0.00010212181223323569,0.00022431177785620093,1.0378163324276102e-06,7.242689226139021e-10,1.5050613910716493e-05,2.3244709968566895,1.1894863843917847,0.0773291140794754,11.14320182800293,0.0
v28_seed3,230,False,actor.bias,6,554400.0,3.074005144299008e-05,3.752257543965243e-05,3.0899375502713156e-08,2.4818286092909148e-08,4.186900071090349e-08,1.7287064790725708,1.6705349683761597,1.466066837310791,1.9041792154312134,0.0
v28_seed3,230,False,critic.weight,32,554400.0,0.00027012990904040635,0.00044985770364291966,3.82253074349137e-06,3.9250558359071874e-09,3.3691081625875086e-05,1.0243704319000244,0.6703547239303589,0.051684826612472534,4.787723541259766,0.0
v28_seed3,230,False,critic.bias,1,554400.0,4.489405546337366e-05,4.489405546337366e-05,1.251422503401045e-07,1.251422503401045e-07,1.251422503401045e-07,0.8480218052864075,0.8480218052864075,0.8480218052864075,0.8480218052864075,0.0
v28_seed3,230,False,rnd.predictor.net.0.weight,91136,554400.0,6.169329935801215e-08,8.317049804418275e-08,3.30712432265734e-12,1.9931157734459577e-16,7.440355970222967e-11,336.1378479003906,270.30328369140625,34.739315032958984,12438.958984375,1.0
v28_seed3,230,False,rnd.predictor.net.0.bias,128,554400.0,9.068288164826299e-08,1.1610345751478235e-07,1.3363809191202503e-11,2.667127803335223e-12,4.945350726148767e-11,92.59541320800781,90.74314880371094,42.599609375,182.57789611816406,1.0
v28_seed3,230,False,rnd.predictor.net.1.weight,128,554400.0,1.854976829918087e-07,2.4267018261525664e-07,4.6566712291751244e-11,7.0148743584741435e-12,3.4532618431448725e-10,54.08528518676758,51.44870376586914,16.13514518737793,112.843017578125,0.9296875
v28_seed3,230,False,rnd.predictor.net.1.bias,128,554400.0,2.0262638145140954e-07,2.555409821525245e-07,5.795483190573769e-11,1.7438061411523265e-11,1.794156073708919e-10,42.85248565673828,41.7637939453125,22.380359649658203,71.66934967041016,0.90625
v28_seed3,230,False,rnd.predictor.net.3.weight,16384,554400.0,1.0971921682312313e-07,1.4903663725363003e-07,9.70056326932145e-12,9.075035780356858e-14,4.160403965780546e-10,158.24871826171875,133.46717834472656,14.700788497924805,963.8616333007812,0.99468994140625
v28_seed3,230,False,rnd.predictor.net.3.bias,128,554400.0,2.3269484472621116e-07,2.954667763788166e-07,7.462647166889269e-11,4.765739452378126e-12,4.0851011462450515e-10,43.66484451293945,38.201698303222656,14.835597038269043,136.7953338623047,0.7421875
v28_seed3,230,False,rnd.predictor.net.4.weight,128,554400.0,1.7603409219191235e-07,2.4063589876277547e-07,4.788340557393411e-11,4.317216072483032e-13,4.3623954448790414e-10,82.11692810058594,56.650611877441406,14.356575965881348,449.7378845214844,0.90625
v28_seed3,230,False,rnd.predictor.net.4.bias,128,554400.0,1.865431755732061e-07,2.3930240899971977e-07,4.920142765429958e-11,3.1202158912169153e-12,2.7483740283607005e-10,53.929351806640625,47.405147552490234,18.08512306213379,168.87962341308594,0.921875
v28_seed3,230,False,rnd.predictor.net.6.weight,8192,554400.0,2.8238159188731515e-07,3.8334781038429355e-07,5.90748283624265e-11,3.2955253109756555e-12,7.243459165806598e-10,60.35711669921875,49.53364562988281,11.142609596252441,164.351318359375,0.8529052734375
v28_seed3,230,False,rnd.predictor.net.6.bias,64,554400.0,6.304351813923859e-07,7.846456355764531e-07,4.286673238595995e-10,2.9080907126832756e-10,5.89912452220176e-10,14.602402687072754,14.538196563720703,12.346637725830078,17.581771850585938,0.0
v28_seed3,240,False,fc1.weight,68352,578400.0,9.69197426456958e-05,0.0008026903378777206,1.432701446901774e-05,9.900311887987819e-35,0.012811264954507351,173.34725952148438,2.9976367950439453,0.0026504844427108765,30000.001953125,0.008909760974347591
v28_seed3,240,False,fc1.bias,96,578400.0,7.163800910348073e-05,0.00010500109056010842,2.5467545583524043e-07,1.0286007601223446e-08,2.031691792581114e-06,0.9215138554573059,0.8236661553382874,0.2104695588350296,2.9577062129974365,0.0
v28_seed3,240,False,norm1.weight,96,578400.0,0.0005232741241343319,0.0006618818151764572,1.222780247189803e-05,2.448875022764696e-07,5.511678318725899e-05,0.12140237540006638,0.10300865024328232,0.040409062057733536,0.6062184572219849,0.0
v28_seed3,240,False,norm1.bias,96,578400.0,0.0005514665972441435,0.0006771660991944373,1.105136198020773e-05,1.0920455224550096e-06,2.5122992155957036e-05,0.10079833120107651,0.09437040239572525,0.05985284224152565,0.2870759069919586,0.0
v28_seed3,240,False,fc2.weight,3072,578400.0,0.00032089208252727985,0.0004736750270240009,5.149744993104832e-06,8.194019684992782e-09,0.00017325003864243627,0.2651132047176361,0.2035803198814392,0.022792095318436623,3.313788652420044,0.0
v28_seed3,240,False,fc2.bias,32,578400.0,0.0013896857853978872,0.0017641682643443346,6.66422420181334e-05,5.192723165237112e-06,0.00027480567223392427,0.05786438658833504,0.04843710735440254,0.01809706538915634,0.13165028393268585,0.0
v28_seed3,240,False,norm2.weight,32,578400.0,0.00021218904294073582,0.00025388330686837435,2.2103977244114503e-06,1.7943680319376654e-08,1.7068157831090502e-05,0.3616381287574768,0.2571170926094055,0.07261509448289871,2.239407539367676,0.0
v28_seed3,240,False,norm2.bias,32,578400.0,0.00018076389096677303,0.00021971047681290656,1.7724626104609342e-06,8.182216681973387e-09,4.143813839618815e-06,0.42326515913009644,0.2741377055644989,0.14737336337566376,3.3161776065826416,0.0
v28_seed3,240,False,actor.weight,192,578400.0,4.170549800619483e-05,8.119244739646092e-05,1.3444177966448478e-06,9.427100211567563e-10,1.60214513016399e-05,2.357466459274292,1.245493769645691,0.07494959235191345,9.767664909362793,0.0
v28_seed3,240,False,actor.bias,6,578400.0,1.0592209036985878e-05,1.3599790690932423e-05,3.820735727799729e-08,2.8559830056451574e-08,5.127660784864929e-08,1.5559083223342896,1.5660516023635864,1.32477605342865,1.7750792503356934,0.0
v28_seed3,240,False,critic.weight,32,578400.0,0.00018986285431310534,0.00029165996238589287,4.965368134435266e-06,5.251959311891596e-09,4.049485141877085e-05,0.8551008701324463,0.4639504849910736,0.047143373638391495,4.139050483703613,0.0
v28_seed3,240,False,critic.bias,1,578400.0,8.076919039012864e-05,8.076919039012864e-05,1.608569846212049e-07,1.608569846212049e-07,1.608569846212049e-07,0.7479808926582336,0.7479808926582336,0.7479808926582336,0.7479808926582336,0.0
v28_seed3,240,False,rnd.predictor.net.0.weight,91136,578400.0,1.0136491113144075e-07,1.3694497624783253e-07,3.891375503078942e-12,2.942430993105869e-16,6.96210727957336e-11,319.6346435546875,251.1520233154297,35.9112663269043,11048.2939453125,1.0
v28_seed3,240,False,rnd.predictor.net.0.bias,128,578400.0,1.5057689495279192e-07,1.8100489285188814e-07,1.421832443448956e-11,4.109362156112795e-12,4.9625404480169166e-11,88.474853515625,84.86637878417969,42.5258674621582,147.26412963867188,1.0
v28_seed3,240,False,rnd.predictor.net.1.weight,128,578400.0,3.735343057087448e-07,4.67549540417167e-07,5.444742573468275e-11,8.944600268789848e-12,3.6026837069158546e-10,49.58329391479492,45.65501022338867,15.797175407409668,99.97493743896484,0.8984375
v28_seed3,240,False,rnd.predictor.net.1.bias,128,578400.0,3.721583539118001e-07,4.4973523927183123e-07,6.619431391907682e-11,2.3391129311267633e-11,2.0720890281378246e-10,39.791526794433594,38.275604248046875,20.826459884643555,61.90114212036133,0.859375
v28_seed3,240,False,rnd.predictor.net.3.weight,16384,578400.0,1.8353249231495283e-07,2.463074508796126e-07,1.114781704447676e-11,1.2380328424758946e-13,3.3311681191250386e-10,148.51287841796875,125.10176086425781,16.428014755249023,829.0570068359375,0.99237060546875
v28_seed3,240,False,rnd.predictor.net.3.bias,128,578400.0,4.029710964914557e-07,5.224026722316921e-07,8.245547300500533e-11,6.703852750700179e-12,3.70181801878644e-10,41.191585540771484,37.30190658569336,15.58432674407959,115.42102813720703,0.6875
v28_seed3,240,False,rnd.predictor.net.4.weight,128,578400.0,3.2769196423032554e-07,4.6688532506777847e-07,5.5069761251136384e-11,5.316602193217168e-13,5.036889239029563e-10,75.63636016845703,52.85409927368164,13.361234664916992,405.8714294433594,0.890625
v28_seed3,240,False,rnd.predictor.net.4.bias,128,578400.0,3.359864990670758e-07,4.3771044033746875e-07,5.5628057715750856e-11,4.0764952177752e-12,2.4166568746153416e-10,50.306602478027344,45.552547454833984,19.285659790039062,147.8536834716797,0.8828125
v28_seed3,240,False,rnd.predictor.net.6.weight,8192,578400.0,4.78339586607035e-07,6.420403906304273e-07,6.881635539190967e-11,3.419391289213869e-12,1.110648462088193e-09,56.02154541015625,46.17456817626953,8.999174118041992,161.3632354736328,0.8133544921875
v28_seed3,240,False,rnd.predictor.net.6.bias,64,578400.0,1.0749109833341208e-06,1.3751889582636068e-06,4.910207240804709e-10,3.8394798451690804e-10,7.431950055369896e-10,13.613411903381348,13.574080467224121,11.000452995300293,15.302538871765137,0.0
v27_seed0,10,False,fc1.weight,45568,26401.0,0.10000000894069672,0.10000231117010117,0.0010218123206868768,0.0010000000474974513,0.021087046712636948,0.00944656040519476,0.009486759081482887,0.00206591933965683,0.009486828930675983,0.0
v27_seed0,10,False,fc1.bias,64,26401.0,0.10000000894069672,0.10000009089708328,0.0010005154181271791,0.0010000376496464014,0.001004346995614469,0.009484387934207916,0.0094853974878788,0.009466276504099369,0.009486651979386806,0.0
v27_seed0,10,False,norm1.weight,64,26401.0,0.09998199343681335,0.0999823734164238,0.0010040870402008295,0.001000341260805726,0.0010347890201956034,0.009467590600252151,0.009474305436015129,0.009325996041297913,0.009485211223363876,0.0
v27_seed0,10,False,norm1.bias,64,26401.0,0.10002872347831726,0.10002917796373367,0.0010055846069008112,0.0010007490636780858,0.0010337564162909985,0.009460540488362312,0.009466622024774551,0.00933065265417099,0.009483279660344124,0.0
v27_seed0,10,False,fc2.weight,2048,26401.0,0.10000000149011612,0.10000018775463104,0.0010018439497798681,0.0010000112233683467,0.0010932848090305924,0.009478191845119,0.009484182111918926,0.009073073975741863,0.009486776776611805,0.0
v27_seed0,10,False,fc2.bias,32,26401.0,0.10000000149011612,0.10000050812959671,0.0010119571816176176,0.001001962460577488,0.0010857998859137297,0.009431784972548485,0.009466208517551422,0.009104292839765549,0.009477535262703896,0.0
v27_seed0,10,False,norm2.weight,32,26401.0,0.10006009787321091,0.1000601127743721,0.0010003484785556793,0.001000005635432899,0.0010011896956712008,0.00948517769575119,0.009485122747719288,0.00948119256645441,0.009486803784966469,0.0
v27_seed0,10,False,norm2.bias,32,26401.0,0.10003754496574402,0.10003756731748581,0.0010003126226365566,0.0010000289184972644,0.0010011781705543399,0.009485348127782345,0.009485412389039993,0.009481245651841164,0.00948669295758009,0.0
v27_seed0,10,False,actor.weight,192,26401.0,0.10000000149011612,0.10000013560056686,0.0010012551210820675,0.001000000978820026,0.0010194913484156132,0.009480915032327175,0.00948676373809576,0.009395704604685307,0.009486825205385685,0.0
v27_seed0,10,False,actor.bias,6,26401.0,0.10000000149011612,0.10000000149011612,0.00100006815046072,0.0010000200709328055,0.001000129384920001,0.009486506693065166,0.00948638841509819,0.009486216120421886,0.009486733935773373,0.0
v27_seed0,10,False,critic.weight,32,26401.0,0.10000470280647278,0.10000473260879517,0.001000610296614468,0.001000002259388566,0.0010033861035481095,0.0094839408993721,0.009486673399806023,0.009470809251070023,0.009486819617450237,0.0
v27_seed0,10,False,critic.bias,1,26401.0,0.09995429962873459,0.09995429962873459,0.001000105170533061,0.001000105170533061,0.001000105170533061,0.009486330673098564,0.009486330673098564,0.009486330673098564,0.009486330673098564,0.0
v27_seed0,10,False,rnd.predictor.net.0.weight,91136,26401.0,0.09999999403953552,0.10000000149011612,0.001000001560896635,0.0010000000474974513,0.0010000100592151284,0.009486823342740536,0.00948682427406311,0.009486782364547253,0.009486828930675983,0.0
v27_seed0,10,False,rnd.predictor.net.0.bias,128,26401.0,0.10000000149011612,0.10000000149011612,0.001000003656372428,0.001000000280328095,0.0010000107577070594,0.009486813098192215,0.00948681402951479,0.009486778639256954,0.009486827999353409,0.0
v27_seed0,10,False,rnd.predictor.net.1.weight,128,26401.0,0.10000022500753403,0.10000023245811462,0.0010000055190175772,0.0010000013280659914,0.001000023097731173,0.009486803784966469,0.009486808441579342,0.009486720897257328,0.00948682427406311,0.0
v27_seed0,10,False,rnd.predictor.net.1.bias,128,26401.0,0.10000069439411163,0.10000068694353104,0.0010000071488320827,0.001000000978820026,0.0010000161128118634,0.009486795403063297,0.009486796334385872,0.00948675349354744,0.009486825205385685,0.0
v27_seed0,10,False,rnd.predictor.net.3.weight,16384,26401.0,0.10000000149011612,0.10000000149011612,0.0010000061010941863,0.0010000001639127731,0.001000049989670515,0.009486800990998745,0.009486808441579342,0.009486592374742031,0.009486828930675983,0.0
v27_seed0,10,False,rnd.predictor.net.3.bias,128,26401.0,0.09999999403953552,0.10000000894069672,0.0010000336915254593,0.0010000012116506696,0.0010000909678637981,0.009486670605838299,0.009486657567322254,0.009486398659646511,0.00948682427406311,0.0
v27_seed0,10,False,rnd.predictor.net.4.weight,128,26401.0,0.09999998658895493,0.09999998658895493,0.001000005635432899,0.001000000280328095,0.0010000253096222878,0.009486803784966469,0.009486808441579342,0.009486709721386433,0.009486827999353409,0.0
v27_seed0,10,False,rnd.predictor.net.4.bias,128,26401.0,0.10000083595514297,0.10000083595514297,0.0010000099427998066,0.0010000001639127731,0.0010000243782997131,0.009486783295869827,0.009486778639256954,0.009486714377999306,0.009486828930675983,0.0
v27_seed0,10,False,rnd.predictor.net.6.weight,8192,26401.0,0.10000056028366089,0.10000055283308029,0.001000009011477232,0.0010000005131587386,0.0010000395122915506,0.0094867879524827,0.009486798197031021,0.00948664266616106,0.009486827068030834,0.0
v27_seed0,10,False,rnd.predictor.net.6.bias,64,26401.0,0.10000205039978027,0.10000205039978027,0.0010000478941947222,0.0010000384645536542,0.0010000563925132155,0.009486602619290352,0.009486602619290352,0.009486562572419643,0.009486647322773933,0.0
v27_seed0,20,False,fc1.weight,45568,50400.0,0.00010910494165727869,0.0009423727751709521,2.1861027562408708e-05,0.0,0.011364432983100414,171.78271484375,2.388368606567383,0.002814150881022215,30000.001953125,0.00561797758564353
v27_seed0,20,False,fc1.bias,64,50400.0,0.00011693710985127836,0.00017090349865611643,4.458795217487932e-07,2.287375089338184e-08,2.0651589238696033e-06,0.72150719165802,0.6798972487449646,0.208757221698761,1.9834619760513306,0.0
v27_seed0,20,False,norm1.weight,64,50400.0,0.00025823572650551796,0.0003193001903127879,3.6078624816582305e-06,5.082243319520785e-07,1.6009194951038808e-05,0.18681809306144714,0.1798100620508194,0.0749782845377922,0.42081135511398315,0.0
v27_seed0,20,False,norm1.bias,64,50400.0,0.00027693226002156734,0.00037054347922094166,4.851938683714252e-06,7.772381991344446e-07,1.5789855751791038e-05,0.1651211678981781,0.1520254760980606,0.07549724727869034,0.34028223156929016,0.0
v27_seed0,20,False,fc2.weight,2048,50400.0,0.0001318632421316579,0.00018982113397214562,1.3321661072041024e-06,1.1490147500126113e-08,1.8266149709234014e-05,0.43123677372932434,0.3813026249408722,0.07019348442554474,2.798452615737915,0.0
v27_seed0,20,False,fc2.bias,32,50400.0,0.00023673988471273333,0.0003366493619978428,9.968055564968381e-06,2.1099349396536127e-06,4.1709143260959536e-05,0.1287131905555725,0.13482503592967987,0.04645206034183502,0.20653028786182404,0.0
v27_seed0,20,False,norm2.weight,32,50400.0,6.08795671723783e-05,9.279482765123248e-05,2.6289171728421934e-07,1.3847166968616875e-08,1.7422808014089242e-06,1.0923904180526733,1.1321377754211426,0.22727878391742706,2.5492000579833984,0.0
v27_seed0,20,False,norm2.bias,32,50400.0,4.49032595497556e-05,6.39975187368691e-05,1.778709304289805e-07,2.8317780120801217e-08,6.270655035223172e-07,1.0895087718963623,1.2446585893630981,0.3788430690765381,1.7826491594314575,0.0
