run,iter,hidden_dim,trunk_dim,num_params,missing_keys,unexpected_keys,total_weight_l2,mean_entropy,std_entropy,min_entropy,max_entropy,max_entropy_possible,mean_max_prob,frac_saturated_p99,frac_saturated_p999,n_actions_used_argmax,frac_actions_used_argmax,dominant_action_frac,mean_abs_logit,max_abs_logit,std_logit,l2__fc1.weight,l2__fc1.bias,l2__norm1.weight,l2__norm1.bias,l2__fc2.weight,l2__fc2.bias,l2__norm2.weight,l2__norm2.bias,l2__actor.weight,l2__actor.bias,l2__critic.weight,l2__critic.bias,delta_iters,delta_total_l2,delta_total_l2_relative,delta_l2__fc1.weight,cos__fc1.weight,delta_l2__fc1.bias,cos__fc1.bias,delta_l2__norm1.weight,cos__norm1.weight,delta_l2__norm1.bias,cos__norm1.bias,delta_l2__fc2.weight,cos__fc2.weight,delta_l2__fc2.bias,cos__fc2.bias,delta_l2__norm2.weight,cos__norm2.weight,delta_l2__norm2.bias,cos__norm2.bias,delta_l2__actor.weight,cos__actor.weight,delta_l2__actor.bias,cos__actor.bias,delta_l2__critic.weight,cos__critic.weight,delta_l2__critic.bias,cos__critic.bias
mario_1_1_v27_recovery_seed2,10,64,32,48135,0,0,38.41480255126953,1.591856837272644,0.10207444429397583,1.2423152923583984,1.7656714916229248,1.791759469228055,0.33871856331825256,0.0,0.0,4,0.6666666666666666,0.7096354166666666,0.607528030872345,1.9145042896270752,0.7175451517105103,26.197834014892578,0.9412744045257568,8.759135246276855,1.1016541719436646,8.503875732421875,0.2551777958869934,15.511940956115723,10.099503517150879,1.0462646484375,0.1492142528295517,16.96179962158203,2.593740463256836,,,,,,,,,,,,,,,,,,,,,,,,,,,
mario_1_1_v27_recovery_seed2,20,64,32,48135,0,0,47.25152587890625,1.3028223514556885,0.21098653972148895,0.5819569826126099,1.7803678512573242,1.791759469228055,0.5170509219169617,0.0,0.0,4,0.6666666666666666,0.884765625,0.8801494240760803,3.692875623703003,1.0523089170455933,32.90488052368164,1.462998390197754,9.47622013092041,1.8811955451965332,9.263398170471191,0.25322768092155457,19.161895751953125,11.76111125946045,1.6759788990020752,0.16868756711483002,21.21906852722168,3.167757749557495,10,22.27096176147461,0.47132788512585755,20.878751754760742,0.7732484503959611,0.8173742890357971,0.8562522978002839,1.226719856262207,0.9940325939750174,0.8589208126068115,0.9686211696232186,4.204659938812256,0.8914482658831057,0.16910944879055023,0.7787445640969587,3.867727756500244,0.9972459679004951,1.8150886297225952,0.9977537932318208,1.2669861316680908,0.6553458289164246,0.06505303084850311,0.9234685356125795,4.3888840675354,0.9984191490198792,0.5740172863006592,1.0
mario_1_1_v27_recovery_seed2,30,64,32,48135,0,0,53.41817092895508,1.218162178993225,0.22479645907878876,0.36504697799682617,1.7619247436523438,1.791759469228055,0.534550666809082,0.0,0.0,4,0.6666666666666666,0.6881510416666666,1.0875089168548584,6.367061614990234,1.333342432975769,38.98954772949219,1.833794116973877,9.998319625854492,2.461751699447632,9.746994018554688,0.23292326927185059,20.69502830505371,12.254966735839844,2.2268526554107666,0.18246766924858093,23.10415267944336,3.406707763671875,10,19.025732040405273,0.35616592087567084,18.541149139404297,0.8804510643634281,0.47720402479171753,0.9831830530034871,0.8192975521087646,0.997896217475358,0.6192967295646667,0.9949813565442376,2.9641222953796387,0.952640781279997,0.0885343998670578,0.9370486728184493,1.6275039911270142,0.9996238363977686,0.6272773742675781,0.9994809353580842,1.1125925779342651,0.8748175922722942,0.05883634090423584,0.9468515424086353,1.9460746049880981,0.9997617723489844,0.23895001411437988,1.0
mario_1_1_v27_recovery_seed2,40,64,32,48135,0,0,58.85700225830078,1.0247031450271606,0.29050496220588684,0.12845183908939362,1.7465085983276367,1.791759469228055,0.5928788781166077,0.0,0.0,5,0.8333333333333334,0.6393229166666666,1.6196327209472656,10.099028587341309,2.0184402465820312,44.56781005859375,2.091278314590454,10.383810997009277,2.853536367416382,10.133278846740723,0.25905805826187134,21.802989959716797,12.738181114196777,2.937690258026123,0.17034168541431427,24.402008056640625,3.6081016063690186,10,17.733539581298828,0.30129872234187416,17.4213924407959,0.9216242371653545,0.37328270077705383,0.9904768690123733,0.6549124121665955,0.9986499835170269,0.43170034885406494,0.997660512498796,2.288074254989624,0.9742526775566936,0.10883128643035889,0.9075150161413101,1.1710749864578247,0.9998405179608699,0.5261285305023193,0.9998612979423809,1.1896419525146484,0.9304505320881256,0.043038904666900635,0.9725674705747447,1.3660509586334229,0.9998389104456833,0.20139384269714355,1.0
mario_1_1_v27_recovery_seed2,50,64,32,48135,0,0,62.92454147338867,0.7690737247467041,0.3440287113189697,0.010638955980539322,1.7545833587646484,1.791759469228055,0.7019608020782471,0.009765625,0.0,6,1.0,0.5618489583333334,2.345078229904175,18.73105812072754,2.966294765472412,48.624671936035156,2.3861420154571533,10.60646915435791,3.0974245071411133,10.424223899841309,0.31535568833351135,22.65343475341797,13.25267505645752,3.661571502685547,0.1542048156261444,25.337148666381836,3.7916152477264404,10,14.932887077331543,0.23731419773073417,14.703262329101562,0.9539192706250333,0.39262712001800537,0.9932655331773017,0.3781428039073944,0.999575842928187,0.2797616124153137,0.9989373063624155,1.6888620853424072,0.9868997087179001,0.09451130777597427,0.9647290577497897,0.905540406703949,0.9999020669617303,0.5434852838516235,0.9999092507966316,1.200342059135437,0.9573833809406694,0.030509687960147858,0.9872382166235613,0.9888892769813538,0.9999163857725506,0.18351364135742188,1.0
mario_1_1_v27_recovery_seed2,60,64,32,48135,0,0,66.3843765258789,0.6759037375450134,0.3675878047943115,0.0008685440989211202,1.666675090789795,1.791759469228055,0.7351221442222595,0.0813802108168602,0.0052083334885537624,6,1.0,0.51953125,2.680828094482422,25.04840660095215,3.452207565307617,52.38421630859375,2.6180546283721924,10.792844772338867,3.3050737380981445,10.675827026367188,0.33753636479377747,23.07013702392578,13.534967422485352,4.36170768737793,0.16307333111763,25.784687042236328,3.8861818313598633,10,12.384986877441406,0.18656478414937458,12.226691246032715,0.9734299838716619,0.2876874804496765,0.9976804085546356,0.2849888205528259,0.9997968586807557,0.23690462112426758,0.9993647584298065,1.2185695171356201,0.9936130583080939,0.05575217679142952,0.9877103656176378,0.46351417899131775,0.9999605258747636,0.34202077984809875,0.9998959634941601,1.2614063024520874,0.965532017500017,0.034216225147247314,0.9782854418730882,0.504721462726593,0.9999583327027184,0.09456658363342285,1.0
mario_1_1_v27_recovery_seed2,70,64,32,48135,0,0,69.6270980834961,0.6245734095573425,0.33451297879219055,0.00016987138951662928,1.6131503582000732,1.791759469228055,0.7602789998054504,0.0774739608168602,0.02213541604578495,6,1.0,0.51171875,3.2323904037475586,31.10063362121582,4.088660717010498,56.04775619506836,2.7731399536132812,11.020299911499023,3.546288251876831,10.914520263671875,0.3749668002128601,23.27557945251465,13.662881851196289,5.1419806480407715,0.12421244382858276,25.985431671142578,3.9341979026794434,10,12.50460433959961,0.17959393230210768,12.36152458190918,0.9762632059444223,0.22065429389476776,0.9983032758191518,0.3189471364021301,0.9997897336930397,0.27433350682258606,0.9992716896888721,1.2779302597045898,0.9932368911607697,0.06909839063882828,0.9866725989562294,0.2850680649280548,0.9999635133153666,0.26609963178634644,0.9998527974345828,1.2052934169769287,0.9811861665916154,0.05369114130735397,0.9661190232462162,0.2903319001197815,0.9999671151815815,0.04801607131958008,1.0
mario_1_1_v27_recovery_seed2,80,64,32,48135,0,0,72.65393829345703,0.4215540885925293,0.3463940918445587,0.00011948574683628976,1.6131726503372192,1.791759469228055,0.8591737151145935,0.1614583283662796,0.0579427070915699,6,1.0,0.439453125,3.2357661724090576,25.940690994262695,4.180899143218994,59.362239837646484,2.9202780723571777,11.237634658813477,3.7746832370758057,11.162725448608398,0.40702325105667114,23.499563217163086,13.83616828918457,5.890379428863525,0.1517341285943985,26.202241897583008,3.99272084236145,10,12.53934383392334,0.17259000858667273,12.407843589782715,0.9785148612569008,0.1921507567167282,0.9990570820416347,0.3008418679237366,0.9998252858879789,0.2470085620880127,0.9996695011861695,1.1518291234970093,0.9948082131039125,0.05097769945859909,0.9948528480637255,0.30391180515289307,0.9999613903491495,0.22069315612316132,0.999950601547237,1.2362741231918335,0.9840156793410274,0.06957103312015533,0.8916903006547678,0.2918497323989868,0.9999719420460721,0.058522939682006836,1.0
mario_1_1_v27_recovery_seed2,90,64,32,48135,0,0,75.45305633544922,0.4054454565048218,0.3655332326889038,2.8829131224483717e-06,1.5514812469482422,1.791759469228055,0.8617232441902161,0.20703125,0.0944010391831398,6,1.0,0.421875,3.6299009323120117,36.904537200927734,4.7458953857421875,62.616188049316406,3.0745291709899902,11.402267456054688,3.9530229568481445,11.375933647155762,0.4331147372722626,23.49343490600586,13.86720085144043,6.676616668701172,0.15792196989059448,26.130552291870117,4.0048675537109375,10,11.335200309753418,0.1502285110805768,11.20704174041748,0.984529573233049,0.1919025331735611,0.9992741076404685,0.23597516119480133,0.9998885372466604,0.1943998634815216,0.9997993766166832,1.0479185581207275,0.995855113727679,0.05744140222668648,0.9925724011687784,0.20395512878894806,0.9999624117006627,0.19811004400253296,0.9999001934259358,1.2376643419265747,0.9883843598186846,0.0426354706287384,0.9628686759609697,0.20651981234550476,0.9999725435919508,0.012146711349487305,1.0
mario_1_1_v27_recovery_seed2,100,64,32,48135,0,0,78.08907318115234,0.34059301018714905,0.32512256503105164,9.002703791338718e-07,1.6002953052520752,1.791759469228055,0.8846589922904968,0.1764322966337204,0.0670572891831398,6,1.0,0.4772135416666667,4.141624927520752,38.453155517578125,5.491126537322998,65.48908233642578,3.227334499359131,11.581374168395996,4.13707160949707,11.573053359985352,0.4745483994483948,23.639694213867188,13.958574295043945,7.289876937866211,0.1632503867149353,26.27039909362793,4.0354905128479,10,10.998197555541992,0.1408416966356892,10.891806602478027,0.9865424509530987,0.19285596907138824,0.9993025154137174,0.26674434542655945,0.9998520964063355,0.20526768267154694,0.9997473809138933,1.0066169500350952,0.9962994148766326,0.0665157288312912,0.9934131782978896,0.25946733355522156,0.9999586781718651,0.17008787393569946,0.9999468687441198,0.9945654273033142,0.9937020132772182,0.024356652051210403,0.9890451351183811,0.271685928106308,0.9999605226691903,0.03062295913696289,1.0
mario_1_1_v27_recovery_seed2,110,64,32,48135,0,0,80.68224334716797,0.3393343985080719,0.3534441590309143,6.068686531079948e-08,1.654105305671692,1.791759469228055,0.876777172088623,0.2395833283662796,0.08203125,6,1.0,0.482421875,4.8986382484436035,46.53278350830078,6.5227580070495605,68.29662322998047,3.3602070808410645,11.757054328918457,4.321990489959717,11.793434143066406,0.5293784737586975,23.768033981323242,14.064393997192383,7.875149726867676,0.17929761111736298,26.38724708557129,4.07004451751709,10,10.716194152832031,0.1328197346561284,10.590576171875,0.9883440656196933,0.18790848553180695,0.9991861085302949,0.2665477693080902,0.99985252535757,0.19950458407402039,0.9998430844791135,1.0987255573272705,0.9957556103586584,0.07849551737308502,0.9937201342918832,0.20005320012569427,0.999978926015432,0.17209096252918243,0.9999531321227223,1.0926711559295654,0.9925849491185391,0.04154748469591141,0.9749119105759426,0.2247372716665268,0.9999735856107086,0.03455400466918945,1.0
mario_1_1_v27_recovery_seed2,120,64,32,48135,0,0,83.19295501708984,0.34183475375175476,0.3226258456707001,6.704812260949211e-10,1.748776912689209,1.791759469228055,0.8762189745903015,0.201171875,0.095703125,6,1.0,0.4635416666666667,5.3070173263549805,54.16040802001953,7.084814071655273,70.98452758789062,3.4820477962493896,11.923788070678711,4.491512298583984,11.961037635803223,0.5733908414840698,23.913660049438477,14.119711875915527,8.514505386352539,0.19322340190410614,26.530391693115234,4.094844818115234,10,11.539667129516602,0.1387096675090586,11.404109954833984,0.9873327967749288,0.15752626955509186,0.9995740400822903,0.22976146638393402,0.9999107473472915,0.18969959020614624,0.9998133159199664,1.1230239868164062,0.9956292416562281,0.06102693825960159,0.9970560045430902,0.35543105006217957,0.9999074347406868,0.15678313374519348,0.9999458295641339,1.1732851266860962,0.9927831775341512,0.057353001087903976,0.9553257587707965,0.4475278854370117,0.9998715763389736,0.02480030059814453,1.0
mario_1_1_v27_recovery_seed2,130,64,32,48135,0,0,85.61912536621094,0.39506295323371887,0.3344466984272003,1.909278735112707e-09,1.707986831665039,1.791759469228055,0.8392760157585144,0.2356770783662796,0.138671875,6,1.0,0.396484375,5.831780433654785,43.136474609375,7.6937079429626465,73.57772827148438,3.614177703857422,12.071418762207031,4.615869998931885,12.141715049743652,0.6056520938873291,24.054485321044922,14.16929817199707,9.054488182067871,0.19562770426273346,26.658994674682617,4.119366645812988,10,11.908843040466309,0.13909092144459187,11.798101425170898,0.9873185135379848,0.17438219487667084,0.9994854523199962,0.20943871140480042,0.9999232486432289,0.152849942445755,0.9998096537123552,1.1429030895233154,0.995615189915977,0.05740693584084511,0.99675360785567,0.32969096302986145,0.9999227551866762,0.14324910938739777,0.9999549252445477,0.9664875864982605,0.9958328257427638,0.013396530412137508,0.9977026299865377,0.3926626145839691,0.9999025713735883,0.024521827697753906,1.0
mario_1_1_v27_recovery_seed2,140,64,32,48135,0,0,87.94393157958984,0.40096786618232727,0.3409985303878784,1.62302393746927e-10,1.5174915790557861,1.791759469228055,0.8344998955726624,0.251953125,0.1627604216337204,6,1.0,0.359375,5.965704917907715,48.33810806274414,7.93693208694458,76.03932189941406,3.7186172008514404,12.220359802246094,4.754427433013916,12.32701301574707,0.6397064924240112,24.194265365600586,14.221909523010254,9.598456382751465,0.19401341676712036,26.777645111083984,4.145965099334717,10,10.981939315795898,0.12487432752374927,10.873424530029297,0.9899758704545026,0.1515699177980423,0.9995511826355293,0.1935533881187439,0.999948177840824,0.1595418006181717,0.999857464802932,1.0450265407562256,0.9964663522021555,0.05275026708841324,0.9979055122895099,0.29584166407585144,0.9999416895556136,0.1326541155576706,0.9999631998084573,0.9899709820747375,0.9960639436007195,0.035942766815423965,0.9830155278021685,0.32208991050720215,0.9999370723204907,0.026598453521728516,1.0
mario_1_1_v27_recovery_seed2,150,64,32,48135,0,0,90.37996673583984,0.4145384132862091,0.349101185798645,1.3815509847248109e-10,1.5936720371246338,1.791759469228055,0.8269020915031433,0.2747395932674408,0.1731770783662796,6,1.0,0.3717447916666667,6.337214469909668,53.40094757080078,8.75975513458252,78.55290985107422,3.8371500968933105,12.402922630310059,4.937465190887451,12.520997047424316,0.6774759292602539,24.38945770263672,14.303559303283691,10.210556030273438,0.22150549292564392,26.95574188232422,4.178197860717773,10,11.185785293579102,0.12376398993675906,11.063292503356934,0.9902839295478622,0.15098492801189423,0.9996934905438558,0.270523339509964,0.9998685213545079,0.20009785890579224,0.999860736070804,1.1088588237762451,0.9961387022290695,0.05442441627383232,0.9982284433386217,0.32390427589416504,0.9999434213219696,0.14525167644023895,0.9999645953708447,1.0565741062164307,0.9962161913474044,0.05002022534608841,0.9796834680649069,0.3331487476825714,0.9999451216439221,0.03223276138305664,1.0
mario_1_1_v27_recovery_seed2,160,64,32,48135,0,0,92.74073791503906,0.3745434284210205,0.34738072752952576,1.3815509847248109e-10,1.6742746829986572,1.791759469228055,0.8479816317558289,0.322265625,0.2434895783662796,6,1.0,0.3684895833333333,6.504496097564697,59.09244918823242,9.050844192504883,81.05828857421875,3.9362072944641113,12.524428367614746,5.070313453674316,12.712172508239746,0.6937468647956848,24.515676498413086,14.35637378692627,10.67467212677002,0.2344525158405304,27.04639434814453,4.197536468505859,10,10.943927764892578,0.11800561447891914,10.842385292053223,0.9912626658677114,0.14748309552669525,0.9996047987621279,0.21073228120803833,0.9999044235398633,0.1489235758781433,0.9999095638754081,1.0764141082763672,0.9964752249574933,0.050469815731048584,0.9975717917455377,0.2910630404949188,0.9999425298385487,0.15761698782444,0.9999462758580872,0.8797154426574707,0.9974380702481138,0.0179184228181839,0.9985225812791909,0.2804082930088043,0.9999516946512584,0.019338607788085938,1.0
mario_1_1_v27_recovery_seed2,170,64,32,48135,0,0,94.90396881103516,0.3473576307296753,0.32524463534355164,1.3815509847248109e-10,1.5411622524261475,1.791759469228055,0.860809862613678,0.3033854067325592,0.2063802033662796,6,1.0,0.3776041666666667,7.116413593292236,55.94145584106445,9.447689056396484,83.32545471191406,4.043603420257568,12.67253589630127,5.2165656089782715,12.925674438476562,0.7087465524673462,24.622756958007812,14.40805435180664,11.174485206604004,0.23140643537044525,27.11663246154785,4.218021869659424,10,11.742989540100098,0.12373549480824934,11.625350952148438,0.9903766743007842,0.15063077211380005,0.9996496025463493,0.22792883217334747,0.9999054955718956,0.16388583183288574,0.9998966627773987,1.199134111404419,0.9957632686545307,0.04960719868540764,0.9977262040287296,0.26197564601898193,0.9999526799335416,0.1625732034444809,0.9999426820041853,1.0269914865493774,0.9966260495505279,0.02586398646235466,0.993920548346091,0.23738056421279907,0.9999650470175868,0.020485401153564453,1.0
mario_1_1_v27_recovery_seed2,180,64,32,48135,0,0,97.36882019042969,0.2940181493759155,0.3269945979118347,1.3815509847248109e-10,1.4498820304870605,1.791759469228055,0.8811249136924744,0.439453125,0.361328125,6,1.0,0.4524739583333333,7.52899694442749,73.64678192138672,10.25257396697998,85.86231231689453,4.153252124786377,12.881815910339355,5.402945518493652,13.30953311920166,0.6658341288566589,24.922273635864258,14.144770622253418,11.474952697753906,0.2489713579416275,27.354198455810547,4.147478103637695,10,20.238265991210938,0.20785160949500897,19.863113403320312,0.9728772302841662,0.25650134682655334,0.9983991953614259,0.49598637223243713,0.9993807509542043,0.2651987373828888,0.9993685441318355,3.412647008895874,0.9665797918943567,0.18849320709705353,0.9643063133987719,0.6555296778678894,0.9997228998048064,0.534736156463623,0.9994685593083095,1.3638781309127808,0.9930985603079873,0.07905180007219315,0.948443913255844,0.6271059513092041,0.999772975866734,0.07054376602172852,1.0
mario_1_1_v27_recovery_seed2,190,64,32,48135,0,0,100.4343032836914,0.21971909701824188,0.278942346572876,1.3815509847248109e-10,1.440051555633545,1.791759469228055,0.9097350239753723,0.5078125,0.3463541567325592,6,1.0,0.3743489583333333,9.911922454833984,102.75247192382812,13.580269813537598,89.11883544921875,4.265646934509277,13.042379379272461,5.657034397125244,13.621740341186523,0.6262633800506592,25.212095260620117,13.748327255249023,11.963383674621582,0.30808791518211365,27.468399047851562,4.029951572418213,10,22.959041595458984,0.22859760903212328,22.642934799194336,0.9671929231675548,0.25617140531539917,0.9985044862720324,0.47277599573135376,0.9994115709366721,0.3123108446598053,0.9994603948072844,3.133366823196411,0.9731917689283238,0.14182186126708984,0.9777599419087493,0.7208309769630432,0.9996535132849534,0.6093705892562866,0.9994494132213799,1.6659529209136963,0.9907602025357202,0.10229240357875824,0.9545729166464306,0.7068275809288025,0.9996761313166882,0.11752653121948242,1.0
mario_1_1_v27_recovery_seed2,200,64,32,48135,0,0,102.83678436279297,0.130237877368927,0.24269992113113403,1.3815509847248109e-10,1.3358442783355713,1.791759469228055,0.949511706829071,0.69140625,0.5703125,6,1.0,0.404296875,11.637544631958008,100.109130859375,16.08516502380371,91.64598846435547,4.3398661613464355,13.230668067932129,5.8641180992126465,13.890913963317871,0.6344800591468811,25.406143188476562,13.351831436157227,12.25694465637207,0.3095136284828186,27.668418884277344,3.894439697265625,10,22.810239791870117,0.2218101230333979,22.50218391418457,0.969394866992507,0.277628093957901,0.9980669282560647,0.5001664161682129,0.9993780093682365,0.31046804785728455,0.9991934444304026,3.0767552852630615,0.9751766423918031,0.14882493019104004,0.972214313636605,0.8475207090377808,0.9994686812565878,0.701196014881134,0.9990890379570843,1.411366581916809,0.9935015574139052,0.05258853733539581,0.9855095711229032,0.9073597192764282,0.9994846593190131,0.1355118751525879,1.0
mario_1_1_v27_recovery_seed2,210,64,32,48135,0,0,105.13709259033203,0.14640027284622192,0.24833816289901733,1.3815509847248109e-10,1.3789315223693848,1.791759469228055,0.9414319396018982,0.6432291865348816,0.525390625,6,1.0,0.3834635416666667,11.911787986755371,94.47933959960938,16.2551326751709,94.08124542236328,4.432737350463867,13.387321472167969,5.999185085296631,14.182232856750488,0.6122072339057922,25.38556480407715,13.485507011413574,12.843644142150879,0.31281089782714844,27.555164337158203,3.940014600753784,10,22.151071548461914,0.21068750336072004,21.915348052978516,0.9724931224594667,0.22308088839054108,0.9989308925069574,0.42533984780311584,0.9995587505317478,0.21185186505317688,0.9996213488136464,2.873863935470581,0.9792534443468006,0.14797405898571014,0.9724532437478411,0.3427882790565491,0.9999092444682421,0.27641138434410095,0.9998374598861507,1.2073019742965698,0.9964637729370603,0.036576349288225174,0.9931472894894273,0.4196127653121948,0.9998928853625206,0.04557490348815918,1.0
mario_1_1_v27_recovery_seed2,220,64,32,48135,0,0,107.17839050292969,0.17613637447357178,0.28030478954315186,1.3815509847248109e-10,1.2048969268798828,1.791759469228055,0.9305304884910583,0.623046875,0.5266926884651184,6,1.0,0.349609375,11.417496681213379,112.52019500732422,16.700551986694336,96.16458892822266,4.53515625,13.593707084655762,6.180891990661621,14.507417678833008,0.6773912310600281,25.484464645385742,13.419096946716309,13.280213356018066,0.38635489344596863,27.634990692138672,3.9186553955078125,10,17.64217758178711,0.16460573347856783,17.440006256103516,0.9834313409184106,0.21334382891654968,0.9991289244888254,0.45808303356170654,0.9995406012798937,0.2361503690481186,0.9996932219330474,2.180532693862915,0.9887021332817358,0.13494767248630524,0.9831664061712302,0.39426302909851074,0.9998874467140856,0.23377472162246704,0.9998612939562194,1.2757915258407593,0.9957874387146093,0.09179488569498062,0.9875157673490467,0.4024801552295685,0.9998977252525169,0.02135920524597168,1.0
mario_1_1_v27_recovery_seed2,230,64,32,48135,0,0,109.14106750488281,0.16174882650375366,0.26836180686950684,1.3815509847248109e-10,1.3657420873641968,1.791759469228055,0.9331676959991455,0.6321614384651184,0.5169270634651184,6,1.0,0.3229166666666667,13.753495216369629,141.92935180664062,20.78519058227539,98.13532257080078,4.668874740600586,13.730790138244629,6.356524467468262,14.714888572692871,0.6745266914367676,25.597183227539062,13.561285972595215,13.907417297363281,0.3743882179260254,27.65941047668457,3.973360776901245,10,19.4697265625,0.1783904721440346,19.231868743896484,0.9806101928115241,0.24909178912639618,0.9989570603984357,0.4173913300037384,0.9995836483425068,0.23923678696155548,0.999664154313083,2.5833210945129395,0.9844699541825408,0.15690621733665466,0.9730681127394069,0.34287211298942566,0.9999196278592108,0.28652235865592957,0.9998300388512572,1.3680131435394287,0.9959986189770368,0.06855922192335129,0.9842472661955808,0.36748114228248596,0.9999120047130978,0.05470538139343262,1.0
mario_1_1_v27_recovery_seed2,240,64,32,48135,0,0,111.08221435546875,0.12612983584403992,0.25569644570350647,1.3815509847248109e-10,1.2630075216293335,1.791759469228055,0.950279176235199,0.7272135615348816,0.6328125,6,1.0,0.3658854166666667,13.3226318359375,131.63253784179688,19.171175003051758,100.07988739013672,4.699727535247803,13.904645919799805,6.467022895812988,14.910091400146484,0.6959930062294006,25.76953887939453,13.555152893066406,14.46351146697998,0.41909027099609375,27.750396728515625,3.9952738285064697,10,18.793485641479492,0.1691853709482184,18.598173141479492,0.9825831242353028,0.18273966014385223,0.999260789012112,0.3838503956794739,0.9996933405017755,0.18102997541427612,0.9997499109144631,2.2968361377716064,0.9880643622266949,0.12615960836410522,0.9835392879678734,0.3980439007282257,0.9999023811504386,0.26534536480903625,0.9998086688373,1.197874903678894,0.9972019117361923,0.06928111612796783,0.9910721696832893,0.35931986570358276,0.9999211972107789,0.02191305160522461,1.0
mario_1_1_v27_recovery_seed3,10,64,32,48135,0,0,39.63634490966797,1.6209486722946167,0.08856651186943054,1.262017846107483,1.7726294994354248,1.791759469228055,0.3227889835834503,0.0,0.0,3,0.5,0.9153645833333334,0.5511113405227661,2.0604653358459473,0.7384087443351746,28.169649124145508,0.9834173321723938,8.952543258666992,1.1181704998016357,8.397537231445312,0.14772066473960876,16.05182456970215,10.636911392211914,0.9616454243659973,0.08687470853328705,15.736757278442383,2.285172462463379,,,,,,,,,,,,,,,,,,,,,,,,,,,
mario_1_1_v27_recovery_seed3,20,64,32,48135,0,0,47.65523910522461,1.39126718044281,0.23803278803825378,0.5427548885345459,1.7842544317245483,1.791759469228055,0.43809637427330017,0.0,0.0,4,0.6666666666666666,0.7513020833333334,0.9000542759895325,4.488420486450195,1.1253994703292847,34.52459716796875,1.5499393939971924,9.574119567871094,1.7461975812911987,8.86485767364502,0.21471664309501648,19.52054786682129,12.046360969543457,1.4976112842559814,0.08640991151332855,19.174985885620117,2.689039468765259,10,21.987794876098633,0.4613930239138814,20.91582489013672,0.7958521895370897,0.8215987682342529,0.8838512121126565,1.1279330253601074,0.9948323642681167,0.6915122866630554,0.9785483347485474,3.675008773803711,0.9107551210677365,0.13131289184093475,0.7989378171371108,3.704615354537964,0.9972997424212365,1.4834225177764893,0.9991649921655497,1.04555082321167,0.7202008438022255,0.043181855231523514,0.8758161424549031,3.5861072540283203,0.9982787902643385,0.4038670063018799,1.0
mario_1_1_v27_recovery_seed3,30,64,32,48135,0,0,54.273902893066406,1.1899199485778809,0.27584967017173767,0.3235941529273987,1.7227637767791748,1.791759469228055,0.5263609290122986,0.0,0.0,4,0.6666666666666666,0.71484375,1.2254254817962646,6.744450092315674,1.4731684923171997,40.480712890625,2.0166382789611816,10.018876075744629,2.2871038913726807,9.3203706741333,0.2314525693655014,21.617616653442383,12.867356300354004,1.9456785917282104,0.12265275418758392,21.556583404541016,2.998887538909912,10,21.07903289794922,0.38838247802964077,20.53632354736328,0.8618099362231284,0.6686418056488037,0.9633240218648393,0.7942582964897156,0.9977427243424193,0.5893245339393616,0.993148981489994,2.9140095710754395,0.9498692526017204,0.08622816950082779,0.9280113184343363,2.2122581005096436,0.9994116878779643,0.912501335144043,0.999488305043434,0.9408953189849854,0.8825410498756429,0.06490252166986465,0.8632439832828938,2.4389748573303223,0.9996654007217658,0.3098480701446533,1.0
mario_1_1_v27_recovery_seed3,40,64,32,48135,0,0,59.17161560058594,0.8979229927062988,0.2764265835285187,0.03793516382575035,1.6701427698135376,1.791759469228055,0.5926411151885986,0.0013020833721384406,0.0,4,0.6666666666666666,0.6223958333333334,2.17339825630188,8.134177207946777,2.605494976043701,45.005767822265625,2.391314744949341,10.401556015014648,2.6884477138519287,9.547035217285156,0.2361033409833908,22.986371994018555,13.547712326049805,2.635286331176758,0.1664714813232422,23.111677169799805,3.2223637104034424,10,16.685314178466797,0.28198172399236593,16.299240112304688,0.9327103089283466,0.47897112369537354,0.9907691236753512,0.6037195324897766,0.9989538966307258,0.4391076862812042,0.997419131294173,2.2984185218811035,0.9706042259833352,0.06595642864704132,0.9603944176879334,1.462618350982666,0.9997325392995269,0.7280488610267639,0.9998073429893506,1.1625103950500488,0.9145895370399647,0.08843458443880081,0.8555064664707765,1.6068910360336304,0.9998355926682171,0.22347617149353027,1.0
mario_1_1_v27_recovery_seed3,50,64,32,48135,0,0,63.101375579833984,0.9556681513786316,0.35393109917640686,0.0032224010210484266,1.6933108568191528,1.791759469228055,0.5905430912971497,0.010416666977107525,0.001953125,4,0.6666666666666666,0.3756510416666667,1.8906491994857788,16.59052276611328,2.399465322494507,49.179283142089844,2.648287534713745,10.681636810302734,2.9849777221679688,9.801502227783203,0.25770241022109985,23.649967193603516,13.820533752441406,3.296757221221924,0.20647479593753815,23.76591682434082,3.3115501403808594,10,14.47543716430664,0.2293997085054469,14.297530174255371,0.9577575806978401,0.34462693333625793,0.9958366937024693,0.4093943238258362,0.9995987732886424,0.33071368932724,0.9986640168836322,1.556465744972229,0.9874013257127948,0.062428440898656845,0.9718068445607041,0.7351477742195129,0.9999078230705942,0.353473037481308,0.9998651262976093,1.0614513158798218,0.9603394013319322,0.04666372388601303,0.9916030722983755,0.7032570838928223,0.9999394393506209,0.08918642997741699,1.0
