run,seed,iter,completed_eps,mean_return,mean_len,in_progress,ip_return,ip_len,clears,loss,policy_loss,value_loss,entropy,at_entrance,tau,tau_max,trail_rate,trail_n,trail_d,ent_rate,ent_n,ent_d,truncated
v28,2,82,82,2076.4,389.5,60,2474.7,491.6,59,7.0254,0.0655,27.849,0.473,False,0,784,0.5,15,30,0.336,1278,3801,3388
v28,2,83,93,2151.4,394.4,60,2172.7,412.7,55,6.776,0.0246,27.0137,0.4164,False,0,784,0.47,14,30,0.339,1312,3867,3416
v28,2,84,74,1903.7,338.1,60,2965.4,607.1,56,5.556,0.0013,22.2281,0.4683,False,0,784,0.37,11,30,0.339,1327,3910,3451
v28,2,85,77,1864.2,332.2,60,2840.8,597.6,54,8.0128,0.0643,31.8033,0.4667,False,0,784,0.13,4,30,0.342,1357,3967,3472
v28,2,86,70,1766.8,303.9,60,3044.6,669.4,56,5.9402,0.0763,23.4642,0.4349,False,0,784,0.17,5,30,0.343,1379,4020,3495
v28,2,87,92,1572.2,246.2,60,3032.1,646.5,52,6.4977,0.0054,25.9779,0.4399,False,0,784,0.27,8,30,0.344,1405,4090,3513
v28,2,88,73,2373.2,433.5,60,2496.9,496.6,56,6.9089,-0.0178,27.7153,0.4243,False,0,784,0.4,12,30,0.346,1434,4141,3531
v28,2,89,63,2044.9,353.3,60,3024.5,653.0,56,6.1754,0.068,24.4383,0.4441,False,0,784,0.23,7,30,0.348,1458,4191,3562
v28,2,90,74,1569.0,239.0,60,3377.1,729.2,51,5.3381,-0.0047,21.3794,0.4223,False,0,784,0.07,2,30,0.35,1486,4243,3580
v28,2,91,51,2323.8,401.3,60,3214.3,682.9,56,5.4228,0.0789,21.384,0.4349,False,0,784,0.43,13,30,0.353,1513,4291,3595
v28,2,92,58,2148.7,382.3,60,3095.3,654.4,56,4.0803,0.0067,16.3027,0.4088,False,0,784,0.57,17,30,0.355,1546,4352,3612
v28,2,93,53,2090.2,381.2,60,3121.9,687.2,60,4.203,-0.0263,16.9254,0.4309,False,0,784,0.4,12,30,0.359,1579,4398,3633
v28,2,94,64,2301.9,408.8,60,2791.4,588.0,54,7.6911,0.1613,30.1272,0.4119,False,0,784,0.27,8,30,0.361,1608,4450,3650
v28,2,95,72,1900.2,304.7,60,3181.2,658.3,52,5.9722,-0.0293,24.0142,0.4124,False,0,784,0.17,5,30,0.362,1632,4509,3674
v28,2,96,55,1864.1,321.9,60,3143.5,728.9,52,6.2517,0.0833,24.6814,0.3904,False,0,784,0.1,3,30,0.364,1659,4554,3693
v28,2,97,67,2041.4,354.4,60,3091.9,628.3,58,4.5396,-0.0493,18.363,0.3788,False,0,784,0.33,10,30,0.365,1683,4609,3711
v28,2,98,46,2429.6,437.2,60,3069.3,688.8,55,4.7887,0.0958,18.7787,0.3642,False,0,784,0.4,12,30,0.368,1709,4646,3729
v28,2,99,78,2186.2,372.8,60,2660.6,539.4,56,4.4139,-0.0251,17.7633,0.3643,False,0,784,0.33,10,30,0.369,1736,4706,3751
v28,2,100,69,2129.7,383.7,60,2819.3,582.7,53,7.9633,0.154,31.2445,0.3594,False,0,784,0.3,9,30,0.37,1762,4762,3775
v28,2,101,57,1888.7,319.7,60,2854.4,720.2,50,5.6323,-0.0239,22.6331,0.4153,False,0,784,0.2,6,30,0.372,1791,4811,3799
v28,2,102,64,2213.3,394.2,60,2809.7,603.6,55,3.6337,-0.1269,15.049,0.3393,False,0,784,0.3,9,30,0.374,1816,4857,3821
v28,2,103,68,2230.2,408.3,60,2738.3,561.3,56,5.2993,-0.0413,21.3686,0.3141,False,0,784,0.3,9,30,0.375,1843,4909,3846
v28,2,104,81,2095.0,374.5,60,2609.9,518.5,56,5.9066,0.0213,23.5474,0.3153,False,0,784,0.37,11,30,0.378,1874,4961,3870
v28,2,105,73,2243.3,418.1,60,2542.2,515.3,56,5.8245,0.006,23.2804,0.3241,False,0,784,0.4,12,30,0.378,1895,5009,3898
v28,2,106,70,2637.1,500.3,60,2255.4,440.3,57,6.8306,0.0023,27.3195,0.3301,False,0,784,0.57,17,30,0.381,1927,5055,3927
v28,2,107,72,2318.5,425.7,60,2585.2,513.1,57,6.121,0.0758,24.1878,0.3566,False,0,784,0.57,17,30,0.382,1948,5102,3961
v28,2,108,50,2594.7,488.1,60,2962.7,617.2,59,4.5023,-0.1253,18.5158,0.2638,False,0,784,0.53,16,30,0.383,1969,5136,3988
v28,2,109,76,2042.2,359.3,60,2858.2,568.8,57,4.8246,-0.0142,19.3604,0.2673,False,0,784,0.43,13,30,0.385,2001,5199,4011
v28,2,110,64,2013.9,350.5,60,3084.1,650.1,56,5.6124,-0.0118,22.503,0.2984,False,0,784,0.27,8,30,0.386,2023,5245,4036
v28,2,111,58,2311.8,413.0,60,2969.9,624.8,58,5.2125,-0.018,20.9281,0.3109,False,0,784,0.53,16,30,0.388,2059,5306,4054
v28,2,112,71,2163.2,363.4,60,2927.9,594.0,55,3.6804,-0.0711,15.0121,0.2962,False,0,784,0.37,11,30,0.39,2085,5351,4075
v28,2,113,83,2198.4,379.6,60,2510.8,498.9,54,4.9753,-0.0165,19.9718,0.241,False,0,784,0.33,10,30,0.391,2115,5408,4098
v28,2,114,63,2278.8,399.1,60,2800.9,605.0,55,4.4931,-0.0238,18.0729,0.2767,False,0,784,0.43,13,30,0.392,2138,5457,4128
v28,2,115,96,2006.5,339.5,60,2572.5,480.8,53,6.4515,-0.0489,26.0068,0.2716,False,0,784,0.53,16,30,0.392,2162,5517,4153
v28,2,116,79,2217.2,386.2,60,2616.0,515.5,56,4.576,-0.0617,18.5558,0.2529,False,0,784,0.4,12,30,0.393,2190,5574,4184
v28,2,117,82,2029.2,347.2,60,2739.3,549.5,54,5.4057,-0.0477,21.819,0.2727,False,0,784,0.23,7,30,0.393,2214,5634,4213
v28,2,118,73,2243.3,409.5,60,2583.2,525.8,56,4.2808,-0.0603,17.3701,0.2858,False,0,784,0.4,12,30,0.395,2246,5683,4239
v28,2,119,97,1973.6,326.9,60,2505.7,495.4,51,6.7679,-0.0631,27.3298,0.289,False,0,784,0.37,11,30,0.395,2265,5740,4268
v28,2,120,71,2228.7,392.3,60,2750.1,559.7,57,4.8345,-0.0626,19.5944,0.3158,False,0,784,0.37,11,30,0.396,2292,5792,4296
v28,2,121,102,1948.9,319.5,60,2615.2,480.8,51,6.307,-0.0456,25.4168,0.3331,False,0,784,0.27,8,30,0.395,2317,5860,4319
v28,2,122,94,1777.8,290.9,60,2856.0,568.3,50,8.4673,1.7678,26.8037,0.2907,False,0,784,0.37,11,30,0.395,2338,5920,4346
v28,2,123,88,1791.5,316.6,60,2771.6,559.7,54,7.0484,-0.0208,28.2831,0.3205,False,0,784,0.23,7,30,0.396,2368,5983,4370
v28,2,124,94,1505.3,239.6,60,2727.0,648.6,36,8.0525,0.0958,31.8361,0.477,False,0,784,0.07,2,30,0.395,2390,6047,4393
v28,2,125,93,1740.8,285.7,60,2391.3,581.2,44,9.4922,0.332,36.6488,0.4103,False,0,784,0.3,9,30,0.395,2415,6112,4421
v28,2,126,91,1657.1,289.7,60,2803.9,584.7,47,7.8826,-0.0616,31.7831,0.3267,False,0,784,0.13,4,30,0.395,2438,6177,4450
v28,2,127,105,1661.7,292.8,60,2500.8,511.6,40,9.6677,0.0645,38.42,0.3621,False,0,784,0.13,4,30,0.394,2460,6243,4475
v28,2,128,113,1610.1,284.6,60,2376.0,488.1,40,9.9299,0.0237,39.6317,0.3517,False,0,784,0.2,6,30,0.393,2480,6310,4506
v28,2,129,154,1278.6,229.8,60,2076.7,434.1,31,10.6035,-0.0356,42.5644,0.402,False,0,784,0.07,2,30,0.391,2503,6402,4537
v28,2,130,149,1244.3,240.1,60,2028.3,427.7,32,8.1624,0.0646,32.398,0.3381,False,0,784,0.17,5,30,0.388,2520,6497,4574
v28,2,131,154,1205.9,215.9,60,2205.3,469.8,34,10.9536,0.0305,43.6983,0.2958,False,0,784,0.03,1,30,0.385,2534,6589,4610
v28,2,132,140,1209.5,205.1,60,2462.7,545.4,36,10.3771,0.1218,41.0277,0.331,False,0,784,0.13,4,30,0.382,2549,6679,4643
v28,2,133,161,1275.9,216.8,60,2207.8,442.2,36,9.7112,-0.0348,38.9892,0.2809,False,0,784,0.2,6,30,0.379,2569,6781,4675
v28,2,134,179,1215.4,201.1,60,2170.1,424.0,34,12.7941,0.0966,50.7949,0.2502,False,0,784,0.17,5,30,0.376,2585,6882,4709
v28,2,135,193,1219.3,198.9,60,2055.0,384.3,27,11.7205,-0.0092,46.9233,0.2395,False,0,784,0.1,3,30,0.371,2600,7001,4744
v28,2,136,150,1264.8,220.8,60,2306.1,471.9,40,9.6785,0.1686,38.0451,0.2743,False,0,784,0.27,8,30,0.37,2617,7071,4784
v28,2,137,221,1089.2,179.7,60,1795.8,362.2,24,14.9923,0.1209,59.4897,0.2236,False,0,784,0.1,3,30,0.366,2634,7187,4817
v28,2,138,175,1197.1,213.8,60,1714.7,400.5,20,11.8281,0.0656,47.0561,0.3068,False,0,784,0.17,5,30,0.363,2646,7286,4860
v28,2,139,224,1216.3,181.9,60,1730.9,344.8,20,12.6818,0.0602,50.4901,0.1823,False,0,784,0.07,2,30,0.358,2652,7413,4906
v28,2,140,209,1353.7,206.0,60,1619.1,306.4,18,14.6833,-0.0189,58.8126,0.2079,False,0,784,0.2,6,30,0.353,2662,7532,4950
v28,2,141,193,1264.4,198.1,60,1785.3,386.8,16,12.9628,0.0689,51.5791,0.1937,False,0,784,0.03,1,30,0.349,2667,7635,5001
v28,2,142,211,1243.9,188.5,60,1692.0,361.2,14,11.2593,0.1161,44.5758,0.1688,False,0,784,0.07,2,30,0.345,2674,7755,5048
v28,2,143,225,1231.9,180.9,60,1570.4,345.7,8,13.5116,-0.0353,54.1913,0.1874,False,0,784,0.07,2,30,0.341,2682,7870,5097
v28,2,144,211,1281.1,202.7,60,1486.7,311.1,11,11.3289,0.0836,44.984,0.1451,False,0,784,0.1,3,30,0.337,2687,7980,5153
v28,2,145,217,1316.9,195.3,60,1589.0,317.8,13,15.4196,0.1391,61.1249,0.1522,False,0,784,0.03,1,30,0.333,2692,8096,5207
v28,2,146,212,1301.9,202.0,60,1595.6,310.2,12,13.7246,0.5133,52.8491,0.1927,False,0,784,0.1,3,30,0.329,2696,8198,5257
v28,2,147,210,1319.2,201.6,60,1514.3,318.3,7,13.1589,-0.0175,52.709,0.1836,False,0,784,0.03,1,30,0.325,2702,8315,5308
v28,2,148,225,1320.6,195.5,60,1489.7,290.7,6,13.3901,0.0493,53.3665,0.169,False,0,784,0.03,1,30,0.321,2703,8429,5363
v28,2,149,199,1364.3,206.2,60,1627.5,340.0,6,13.1299,-0.0334,52.6562,0.1594,False,0,784,0.0,0,30,0.317,2708,8551,5418
v28,2,150,190,1425.2,215.1,60,1601.3,342.7,10,11.4835,0.0104,45.8953,0.1445,False,0,784,0.0,0,30,0.314,2712,8645,5474
v28,2,151,210,1273.7,207.6,60,1407.2,297.2,9,11.5984,0.8043,43.1796,0.1476,False,0,784,0.1,3,30,0.31,2717,8760,5527
v28,2,152,214,1108.0,180.9,60,1560.2,378.8,8,13.5061,0.0996,53.6282,0.1224,False,0,784,0.03,1,30,0.307,2719,8870,5582
v28,2,153,194,1284.2,218.7,60,1285.2,316.8,7,11.8554,0.1211,46.9398,0.1258,False,0,784,0.03,1,30,0.303,2722,8973,5635
v28,2,154,189,1251.7,215.0,60,1503.8,346.8,11,12.1269,0.0657,48.2474,0.1253,False,0,784,0.07,2,30,0.3,2726,9075,5689
v28,2,155,205,1119.5,205.3,60,1272.3,322.4,1,12.9184,0.0546,51.4575,0.1309,False,0,784,0.0,0,30,0.297,2731,9191,5741
v28,2,156,165,1214.3,238.5,60,1266.6,368.1,6,12.4341,0.0359,49.5945,0.0919,False,0,784,0.03,1,30,0.295,2733,9278,5800
v28,2,157,195,1256.7,227.9,60,1267.2,283.2,9,12.4833,0.1113,49.4904,0.1216,False,0,784,0.07,2,30,0.292,2735,9375,5856
v28,2,158,214,1246.8,224.5,60,1015.4,223.1,4,12.346,0.0223,49.2968,0.1203,False,0,784,0.03,1,30,0.289,2739,9488,5909
v28,2,159,226,1224.1,197.6,60,1317.3,279.9,9,13.398,0.1497,52.9954,0.1155,False,0,784,0.0,0,30,0.285,2740,9609,5966
v28,2,160,220,1205.2,206.9,60,1339.4,265.2,6,11.6973,0.0329,46.6598,0.1297,False,0,784,0.07,2,30,0.282,2744,9735,6017
v28,2,161,199,1290.9,204.1,60,1624.0,347.0,9,10.4394,0.0406,41.5968,0.0987,False,0,784,0.03,1,30,0.279,2746,9828,6073
v28,2,162,196,1263.7,213.1,60,1310.2,327.8,8,9.9997,-0.0405,40.1632,0.1095,False,0,784,0.07,2,30,0.277,2752,9940,6125
v28,2,163,189,1294.2,218.4,60,1405.8,336.0,2,9.9604,0.0534,39.6302,0.1058,False,0,784,0.0,0,30,0.274,2755,10039,6181
v28,2,164,216,1188.3,188.8,60,1294.3,344.3,5,11.1889,0.0521,44.5489,0.0849,False,0,784,0.0,0,30,0.272,2756,10136,6239
v28,2,165,212,1321.3,219.0,60,1073.7,250.2,1,10.0733,0.0812,39.9702,0.0933,False,0,784,0.0,0,30,0.269,2757,10254,6294
v28,2,166,210,1246.3,211.9,60,1360.9,282.5,4,9.9977,0.0283,39.8794,0.1064,False,0,784,0.0,0,30,0.266,2758,10366,6353
v28,2,167,209,1131.2,217.6,60,1187.8,266.1,0,8.3388,-0.0578,33.5882,0.0961,False,0,784,0.0,0,30,0.264,2758,10463,6409
v28,2,168,224,1131.2,207.0,60,879.6,251.2,5,7.9578,0.0219,31.746,0.1217,False,0,784,0.0,0,30,0.261,2759,10572,6469
v28,2,169,210,1131.8,203.4,60,1340.6,312.2,3,11.296,0.0823,44.8562,0.0746,False,0,784,0.07,2,30,0.258,2761,10683,6525
v28,2,170,222,1217.6,202.9,60,1214.6,273.1,4,10.0064,0.1479,39.4351,0.0761,False,0,784,0.03,1,30,0.256,2761,10795,6584
v28,2,171,194,1140.5,198.9,60,1195.8,380.9,1,8.4172,0.0095,33.633,0.1131,False,0,784,0.0,0,30,0.254,2761,10884,6641
v28,2,172,193,1196.1,193.6,60,1362.4,401.4,1,7.8742,0.0434,31.325,0.0987,False,0,784,0.0,0,30,0.252,2762,10969,6700
v28,2,173,220,1226.6,205.5,60,1031.4,270.6,0,8.3091,-0.0119,33.2858,0.0869,False,0,784,0.0,0,30,0.25,2762,11069,6759
v28,2,174,186,1260.2,216.7,60,1170.6,352.2,1,9.1536,0.1394,36.058,0.0666,False,0,784,0.0,0,30,0.248,2762,11159,6819
v28,2,175,204,1170.8,200.3,60,1142.6,342.8,1,7.6618,-0.0238,30.7441,0.0819,False,0,784,0.0,0,30,0.245,2762,11265,6878
v28,2,176,174,1243.0,206.9,60,1156.0,423.9,1,8.2101,0.0578,32.6114,0.1234,False,0,784,0.0,0,30,0.244,2763,11347,6937
v28,2,177,216,1165.9,193.1,60,1168.5,328.9,0,9.3357,-0.0713,37.6292,0.064,False,0,784,0.0,0,30,0.241,2763,11449,6997
v28,2,178,213,1144.8,200.4,60,1084.3,312.6,1,8.3524,-0.0734,33.7046,0.0815,False,0,784,0.03,1,30,0.239,2763,11557,7057
v28,2,179,200,1169.9,206.4,60,1024.2,336.1,0,7.7551,0.0277,30.9127,0.1499,False,0,784,0.0,0,30,0.237,2763,11650,7117
v28,2,180,232,1107.4,198.1,60,849.0,258.2,0,9.7764,0.0685,38.8337,0.1005,False,0,784,0.0,0,30,0.235,2763,11772,7177
v28,2,181,215,1128.8,187.8,60,1153.1,350.9,1,7.2592,0.0407,28.8758,0.1102,False,0,784,0.03,1,30,0.233,2763,11873,7237
v28,2,182,206,1128.8,195.7,60,1103.5,352.0,1,8.8799,0.0645,35.264,0.1105,False,0,784,0.0,0,30,0.23,2763,11990,7297
v28,2,183,229,1091.8,193.8,60,993.9,284.3,0,10.5988,0.1049,41.9773,0.1016,False,0,784,0.0,0,30,0.228,2763,12104,7356
v28,2,184,206,1220.8,207.2,60,1260.7,312.7,0,8.5478,0.0891,33.8364,0.092,False,0,784,0.0,0,30,0.226,2763,12210,7416
v28,2,185,226,1165.3,202.7,60,1131.4,260.5,0,7.7573,0.0964,30.6454,0.0837,False,0,784,0.0,0,30,0.224,2763,12315,7476
v28,2,186,208,1239.5,211.5,60,1134.8,290.9,0,8.3708,0.1091,33.0486,0.0837,False,0,784,0.0,0,30,0.223,2763,12406,7536
v28,2,187,183,1148.6,192.6,60,1184.5,436.7,0,8.8365,0.0862,35.0032,0.0962,False,0,784,0.0,0,30,0.221,2763,12505,7596
v28,2,188,165,1289.0,230.7,60,1351.0,389.6,0,8.7376,0.3121,33.704,0.1178,False,0,784,0.0,0,30,0.22,2763,12584,7656
v28,2,189,217,1157.3,207.7,60,1106.5,272.8,0,9.8104,0.0604,39.0015,0.089,False,0,784,0.0,0,30,0.218,2763,12686,7716
v28,2,190,169,1162.4,257.4,60,1043.6,299.0,0,7.2844,-0.1041,29.5562,0.1044,False,0,784,0.0,0,30,0.216,2763,12769,7776
v28,2,191,197,1122.1,247.4,60,915.2,211.6,0,8.7952,0.1145,34.7245,0.0973,False,0,784,0.0,0,30,0.215,2763,12864,7836
v28,2,192,185,1196.5,239.4,60,1052.9,285.9,0,7.3067,0.0402,29.0675,0.0758,False,0,784,0.0,0,30,0.213,2763,12956,7896
v28,2,193,174,1337.8,250.3,60,1158.6,298.1,1,7.9028,0.0963,31.2279,0.0871,False,0,784,0.0,0,30,0.212,2763,13042,7956
v28,2,194,186,1278.0,234.2,60,1152.6,298.1,0,6.5303,-0.0091,26.1596,0.1152,False,0,784,0.0,0,30,0.21,2763,13140,8015
v28,2,195,178,1335.4,234.8,60,1276.7,327.6,0,7.4892,0.0097,29.9198,0.1055,False,0,784,0.0,0,30,0.209,2763,13228,8075
v28,2,196,175,1345.1,228.9,60,1364.4,356.3,0,7.5192,0.0998,29.6794,0.0995,False,0,784,0.0,0,30,0.207,2763,13320,8135
v28,2,197,179,1404.0,235.2,60,1264.3,322.5,0,7.712,0.1756,30.1474,0.0998,False,0,784,0.0,0,30,0.206,2763,13422,8195
v28,2,198,151,1237.5,254.9,60,1261.1,382.6,0,6.7331,0.0888,26.5792,0.1217,False,0,784,0.0,0,30,0.205,2763,13508,8255
v28,2,199,171,1299.0,254.6,60,1084.9,298.4,0,8.4575,0.077,33.5236,0.0784,False,0,784,0.0,0,30,0.203,2763,13594,8315
v28,2,200,160,1220.7,242.3,60,1229.0,377.7,0,8.0407,0.13,31.6443,0.0756,False,0,784,0.0,0,30,0.202,2763,13680,8375
v28,2,201,160,1369.5,254.0,60,1347.7,346.7,0,8.6787,0.1438,34.1411,0.0859,False,0,784,0.0,0,30,0.201,2763,13766,8435
v28,2,202,152,1365.4,246.5,60,1482.0,399.5,0,7.1584,0.0206,28.5533,0.1233,False,0,784,0.0,0,30,0.2,2763,13843,8495
v28,2,203,132,1327.9,234.5,60,1663.5,508.1,1,5.6851,0.0627,22.4913,0.0799,False,0,784,0.0,0,30,0.199,2763,13919,8555
v28,2,204,178,1285.3,224.4,60,1382.8,358.3,0,6.2305,0.0046,24.9057,0.1104,False,0,784,0.0,0,30,0.197,2763,13997,8614
v28,2,205,144,1422.7,245.8,60,1486.2,434.0,0,6.4034,0.152,25.0077,0.1095,False,0,784,0.0,0,30,0.196,2763,14072,8674
v28,2,206,162,1377.9,242.0,60,1371.3,370.6,0,7.6374,0.106,30.1281,0.1249,False,0,784,0.0,0,30,0.195,2763,14155,8734
v28,2,207,176,1326.8,229.3,60,1411.0,351.4,1,5.5698,0.0049,22.2611,0.0908,False,0,784,0.0,0,30,0.194,2763,14258,8794
v28,2,208,165,1359.6,232.2,60,1409.5,385.6,0,6.0367,-0.0276,24.2594,0.125,False,0,784,0.0,0,30,0.193,2764,14334,8853
v28,2,209,150,1357.3,231.6,60,1547.0,444.9,1,5.3065,0.07,20.9481,0.1079,False,0,784,0.0,0,30,0.192,2764,14413,8913
v28,2,210,137,1339.6,236.5,60,1591.5,484.1,0,6.1715,0.0714,24.4016,0.0714,False,0,784,0.0,0,30,0.191,2764,14494,8972
v28,2,211,144,1355.4,221.7,60,1684.1,491.9,0,4.8477,0.053,19.18,0.0633,False,0,784,0.0,0,30,0.19,2764,14558,9032
v28,2,212,141,1400.4,231.1,60,1594.0,480.9,0,6.6148,0.0772,26.1517,0.0725,False,0,784,0.0,0,30,0.189,2764,14633,9092
v28,2,213,181,1338.7,242.7,60,1170.6,291.7,0,6.0823,-0.0473,24.5202,0.0987,False,0,784,0.0,0,30,0.188,2764,14734,9152
v28,2,214,182,1333.4,216.8,60,1475.1,366.4,1,7.0062,0.0927,27.6557,0.0963,False,0,784,0.0,0,30,0.186,2764,14823,9212
v28,2,215,172,1308.3,228.6,60,1326.0,368.7,0,6.2669,0.0233,24.976,0.0808,False,0,784,0.0,0,30,0.185,2764,14906,9271
v28,2,216,162,1421.2,233.9,60,1504.5,392.5,1,6.448,0.0251,25.6941,0.1358,False,0,784,0.0,0,30,0.184,2764,14983,9331
v28,2,217,184,1386.0,231.0,60,1390.8,315.7,0,8.3796,0.1215,33.0343,0.0992,False,0,784,0.0,0,30,0.183,2765,15082,9390
v28,2,218,164,1378.1,237.4,60,1394.1,375.0,0,6.7845,0.1562,26.5148,0.0952,False,0,784,0.0,0,30,0.182,2765,15167,9450
v28,2,219,202,1362.5,228.4,60,1208.4,255.2,0,7.881,0.1024,31.1165,0.0943,False,0,784,0.0,0,30,0.181,2765,15266,9510
v28,2,220,164,1340.9,223.4,60,1531.8,413.3,0,7.0356,0.085,27.8039,0.0798,False,0,784,0.0,0,30,0.18,2765,15357,9570
v28,2,221,171,1401.9,226.9,60,1395.6,377.3,0,5.5901,-0.0305,22.4839,0.0812,False,0,784,0.0,0,30,0.179,2765,15439,9630
v28,2,222,167,1350.4,233.1,60,1409.5,375.1,1,6.219,0.0419,24.7095,0.0717,False,0,784,0.03,1,30,0.178,2765,15532,9690
v28,2,223,165,1204.4,202.2,60,1192.6,467.8,0,6.683,-0.0181,26.8072,0.1484,False,0,784,0.0,0,30,0.177,2765,15611,9750
v28,2,224,135,1294.7,236.0,60,1028.0,493.0,0,4.7323,-0.0207,19.016,0.1963,False,0,784,0.0,0,30,0.176,2765,15670,9810
v28,2,225,161,1270.2,215.4,60,927.9,446.1,0,7.5864,0.0397,30.1898,0.1635,False,0,784,0.0,0,30,0.175,2765,15760,9870
v28,2,226,146,1310.2,223.3,60,1099.7,480.6,0,7.4295,0.0187,29.6462,0.1599,False,0,784,0.0,0,30,0.175,2765,15834,9930
v28,2,227,106,1364.5,226.0,60,1047.2,624.7,0,4.7248,-0.0159,18.9666,0.1916,False,0,784,0.0,0,30,0.174,2765,15884,9990
v28,2,228,152,1253.6,209.6,60,1232.1,493.0,1,8.1697,0.1658,32.0186,0.1522,False,0,784,0.0,0,30,0.173,2765,15949,10050
v28,2,229,131,1333.3,224.2,60,1096.1,534.4,0,5.7625,-0.0291,23.1696,0.1529,False,0,784,0.0,0,30,0.173,2766,16016,10109
v28,2,230,134,1354.4,222.3,60,1115.0,527.5,0,6.1976,0.0465,24.6069,0.1256,False,0,784,0.0,0,30,0.172,2766,16082,10169
v28,2,231,114,1378.6,226.6,60,946.0,593.5,0,4.1972,-0.0608,17.0353,0.1754,False,0,784,0.0,0,30,0.171,2766,16135,10229
v28,2,232,124,1365.5,227.1,60,1152.6,554.7,1,6.0933,0.0705,24.0942,0.1492,False,0,784,0.0,0,30,0.171,2766,16199,10289
v28,2,233,133,1468.0,248.0,60,1271.6,474.4,1,4.9349,-0.0101,19.7822,0.1067,False,0,784,0.03,1,30,0.17,2766,16264,10348
v28,2,234,137,1492.4,246.7,60,1050.9,460.6,0,5.6854,-0.0042,22.7618,0.1657,False,0,784,0.0,0,30,0.169,2766,16336,10408
v28,2,235,130,1401.6,220.8,60,1142.3,545.6,1,5.7154,-0.0059,22.8891,0.1783,False,0,784,0.0,0,30,0.169,2766,16399,10468
v28,2,236,135,1341.7,222.9,60,1170.8,522.5,0,5.222,-0.0192,20.9674,0.1343,False,0,784,0.0,0,30,0.168,2766,16452,10527
v28,2,237,130,1434.4,226.9,60,894.0,532.4,1,5.0209,0.0098,20.0494,0.2404,False,0,784,0.0,0,30,0.168,2766,16509,10587
v28,2,238,106,1488.2,242.2,60,868.5,596.1,1,4.1321,-0.0062,16.5582,0.2633,False,0,784,0.0,0,30,0.167,2767,16567,10646
v28,2,239,159,1391.9,220.8,60,1088.5,439.0,0,6.2426,0.0102,24.9321,0.1421,False,0,784,0.0,0,30,0.166,2767,16637,10706
v28,2,240,155,1355.2,213.7,60,1285.6,472.0,1,5.5803,-0.0648,22.5836,0.162,False,0,784,0.0,0,30,0.166,2767,16716,10766
v28,2,241,136,1204.8,261.5,60,978.3,431.2,1,6.1009,0.0512,24.2018,0.1706,False,0,784,0.0,0,30,0.165,2767,16784,10825
v28,2,242,171,1127.5,215.8,60,1057.5,409.0,2,7.043,-0.0213,28.2601,0.1358,False,0,784,0.03,1,30,0.164,2767,16875,10884
v28,2,243,158,1268.4,220.7,60,979.2,442.8,1,5.0517,-0.0695,20.4875,0.1456,False,0,784,0.0,0,30,0.163,2769,16950,10943
v28,2,244,141,1348.5,237.7,60,1122.8,465.5,1,6.1589,0.1156,24.1763,0.1496,False,0,784,0.03,1,30,0.163,2769,17022,11003
v28,2,245,136,1349.7,226.9,60,1159.7,509.8,1,6.3523,-0.007,25.4405,0.1652,False,0,784,0.0,0,30,0.162,2769,17093,11063
v28,2,246,138,1289.4,228.4,60,1079.6,498.7,1,7.0046,0.1076,27.5905,0.1125,False,0,784,0.03,1,30,0.161,2770,17164,11122
v28,2,247,138,1235.5,216.2,60,1165.7,526.7,3,5.5522,-0.0119,22.2597,0.1593,False,0,784,0.0,0,30,0.161,2770,17232,11182
v28,2,248,178,1205.0,217.6,60,908.1,378.4,0,7.8797,0.0697,31.2423,0.1193,False,0,784,0.0,0,30,0.16,2771,17312,11239
v28,2,249,160,1298.4,230.4,60,919.0,409.7,1,6.3421,0.0819,25.0435,0.1402,False,0,784,0.0,0,30,0.159,2771,17382,11299
v28,3,0,128,804.7,348.1,60,451.4,281.4,112,5.3053,-0.0621,21.4809,1.7776,False,744,784,0.0,0,0,0.0,0,4,0
v28,3,1,89,1012.9,505.2,60,593.0,274.6,127,4.1146,-0.079,16.7951,1.7605,False,704,784,0.96,24,25,0.0,0,4,12
v28,3,2,222,550.0,206.8,60,749.3,258.8,92,4.5723,0.0175,18.2346,1.7377,False,624,784,0.03,1,30,0.0,0,8,33
v28,3,3,235,573.4,206.7,60,602.4,214.4,63,3.8247,-0.0582,15.549,1.7048,False,544,784,0.0,0,30,0.0,0,15,59
v28,3,4,173,708.9,254.9,60,846.8,289.0,58,4.4728,0.0179,17.8385,1.688,False,464,784,0.0,0,22,0.0,0,26,98
v28,3,5,375,471.9,128.8,60,855.1,219.2,48,7.4947,0.194,29.2125,1.6591,False,424,784,0.07,2,30,0.0,0,35,132
v28,3,6,812,328.7,62.9,60,714.9,172.8,29,10.0944,0.0783,40.0651,1.6267,False,384,784,0.03,1,30,0.0,0,55,173
v28,3,7,648,391.6,86.7,60,440.0,87.4,6,5.9758,0.0294,23.7934,1.6604,False,344,784,0.03,1,30,0.0,0,70,220
v28,3,8,601,412.3,93.7,60,453.7,85.9,9,5.5336,-0.0176,22.2127,1.6505,False,344,784,0.03,1,30,0.0,0,87,277
v28,3,9,633,405.3,86.6,60,541.8,110.4,9,8.2442,0.0553,32.7646,1.6346,False,344,784,0.0,0,30,0.0,0,106,334
