run,generation,avg_fitness,best_fitness,success_rate,episodes,vanilla_ppo_clears,approx_mean_ep_len,ppo_entropy
v27_seed3,238,1454.8577258639866,3524.75048828125,0.016666666666666666,180,3,341.3333333333333,0.062023360282182693
v27_seed3,239,1423.1752964474376,3747.75048828125,0.0051813471502590676,193,1,318.3419689119171,0.07228630036115646
v27_seed3,240,1457.3998731986555,3526.212890625,0.021164021164021163,189,4,325.07936507936506,0.05281531810760498
v27_seed3,241,1471.183308783998,3438.382080078125,0.010638297872340425,188,2,326.8085106382979,0.06661605089902878
v27_seed3,242,1494.5634019546087,3715.75048828125,0.022099447513812154,181,4,339.4475138121547,0.09880049526691437
v27_seed3,243,1471.5848066819822,3270.31494140625,0.01092896174863388,183,2,335.73770491803276,0.06277333199977875
v27_seed3,244,1449.139335095043,3702.75244140625,0.02112676056338028,142,3,432.67605633802816,0.12170618027448654
v27_seed3,245,1426.373512150691,3619.75048828125,0.015384615384615385,195,3,315.0769230769231,0.06733504682779312
v27_seed3,246,1473.1060493344166,4307.23828125,0.03278688524590164,183,6,335.73770491803276,0.08942891657352448
v27_seed3,247,1361.709684202657,3619.75048828125,0.011834319526627219,169,2,363.55029585798815,0.06207271292805672
v27_seed3,248,1395.625659942627,3715.75048828125,0.021739130434782608,184,4,333.9130434782609,0.09759490191936493
v27_seed3,249,1334.6499638027615,3587.750732421875,0.022222222222222223,180,4,341.3333333333333,0.0812029093503952
v28_seed0,30,1524.3151719376847,4130.6533203125,0.10270270270270271,185,19,332.1081081081081,1.1847442388534546
v28_seed0,31,1498.3782387173053,4318.26806640625,0.0979381443298969,194,19,316.70103092783506,1.151136875152588
v28_seed0,32,1515.4744754645342,4133.5263671875,0.12021857923497267,183,22,335.73770491803276,1.1785359382629395
v28_seed0,33,1644.9527138374947,4867.88330078125,0.22297297297297297,148,33,415.13513513513516,1.141408920288086
v28_seed0,34,1664.6427656046549,4289.3017578125,0.20666666666666667,150,31,409.6,1.1295170783996582
v28_seed0,35,1660.2247439297762,4328.77685546875,0.24475524475524477,143,35,429.65034965034965,1.111427903175354
v28_seed0,36,1545.12696296938,4439.7685546875,0.2129032258064516,155,33,396.38709677419354,1.1701862812042236
v28_seed0,37,1599.5784855130353,4327.76513671875,0.20253164556962025,158,32,388.8607594936709,1.1446492671966553
v28_seed0,38,1699.5785154633174,4297.01904296875,0.2052980132450331,151,31,406.887417218543,1.0686664581298828
v28_seed0,39,1702.336591551904,4378.7734375,0.21768707482993196,147,32,417.9591836734694,1.0720360279083252
v28_seed0,40,1777.0568585917897,4264.3232421875,0.26277372262773724,137,36,448.46715328467155,1.0228559970855713
v28_seed0,41,1881.14978515625,4292.38134765625,0.272,125,34,491.52,1.0169594287872314
v28_seed0,42,2142.9875970217263,4484.77880859375,0.46534653465346537,101,47,608.3168316831683,0.9899662733078003
v28_seed0,43,2008.066648891994,4732.78564453125,0.36607142857142855,112,41,548.5714285714286,0.9239834547042847
v28_seed0,44,2195.7628634498233,4718.77734375,0.4,105,42,585.1428571428571,0.888347327709198
v28_seed0,45,2183.2122951968686,4321.38720703125,0.5714285714285714,91,52,675.1648351648352,0.9232607483863831
v28_seed0,46,2087.298465237759,4698.77001953125,0.48514851485148514,101,49,608.3168316831683,0.9042506217956543
v28_seed0,47,2474.2181230770643,4322.8193359375,0.5376344086021505,93,50,660.6451612903226,0.8824684023857117
v28_seed0,48,2571.4144753542814,4307.74853515625,0.5795454545454546,88,51,698.1818181818181,0.8856072425842285
v28_seed0,49,2590.848162596253,4366.42626953125,0.5977011494252874,87,52,706.2068965517242,0.8273640871047974
v28_seed0,50,2578.4529546381355,4444.2607421875,0.5824175824175825,91,53,675.1648351648352,0.8064727783203125
v28_seed0,51,2709.58331580784,4294.5810546875,0.5760869565217391,92,53,667.8260869565217,0.8408144116401672
v28_seed0,52,2561.35217171527,4312.64794921875,0.5638297872340425,94,53,653.6170212765958,0.8373505473136902
v28_seed0,53,2890.044309728286,4365.673828125,0.6470588235294118,85,55,722.8235294117648,0.8558729887008667
v28_seed0,54,2641.3701654193046,4321.63818359375,0.6436781609195402,87,56,706.2068965517242,0.8103291988372803
v28_seed0,55,2798.6197564768236,4319.3798828125,0.6744186046511628,86,58,714.4186046511628,0.789306640625
v28_seed0,56,2668.593817277388,4313.93798828125,0.625,88,55,698.1818181818181,0.8014427423477173
v28_seed0,57,2783.725341796875,4386.58837890625,0.6867469879518072,83,57,740.2409638554217,0.8057637810707092
v28_seed0,58,2706.5135767618817,4428.8798828125,0.6222222222222222,90,56,682.6666666666666,0.7840590476989746
v28_seed0,59,2817.804508806711,4311.1650390625,0.6626506024096386,83,55,740.2409638554217,0.758246660232544
v28_seed0,60,2797.9489735194616,4330.1650390625,0.6309523809523809,84,53,731.4285714285714,0.7696310877799988
v28_seed0,61,3154.481268717448,4711.92333984375,0.7733333333333333,75,58,819.2,0.7784270644187927
v28_seed0,62,3212.292244054094,4390.56103515625,0.7468354430379747,79,59,777.7215189873418,0.7459925413131714
v28_seed0,63,3246.8913217519785,4320.96875,0.7142857142857143,77,55,797.922077922078,0.6943668723106384
v28_seed0,64,3098.402554562217,4381.8154296875,0.7894736842105263,76,60,808.421052631579,0.7739837169647217
v28_seed0,65,3017.4082962427383,4363.64697265625,0.7435897435897436,78,58,787.6923076923077,0.808276891708374
v28_seed0,66,3032.187958556336,4706.72705078125,0.7792207792207793,77,60,797.922077922078,0.7500724792480469
v28_seed0,67,3077.4261561264225,4849.38330078125,0.7037037037037037,81,57,758.5185185185185,0.727983295917511
v28_seed0,68,2893.9308549790157,4354.521484375,0.6904761904761905,84,58,731.4285714285714,0.6991214752197266
v28_seed0,69,3097.0044436764406,4359.45849609375,0.7142857142857143,77,55,797.922077922078,0.745257556438446
v28_seed0,70,2868.9957998770255,4322.0302734375,0.691358024691358,81,56,758.5185185185185,0.6882297992706299
v28_seed0,71,2966.1436971028647,4879.43701171875,0.7435897435897436,78,58,787.6923076923077,0.7276706695556641
v28_seed0,72,2689.0032422517475,4317.5185546875,0.5578947368421052,95,53,646.7368421052631,0.7300487756729126
v28_seed0,73,3230.664826221955,4321.6181640625,0.7051282051282052,78,55,787.6923076923077,0.6555110216140747
v28_seed0,74,3210.351340332031,4335.38623046875,0.7733333333333333,75,58,819.2,0.7195127606391907
v28_seed0,75,2991.6155014038086,4319.96875,0.8333333333333334,72,60,853.3333333333334,0.6936545372009277
v28_seed0,76,3037.9568693909464,4361.99560546875,0.7215189873417721,79,57,777.7215189873418,0.721470057964325
v28_seed0,77,2983.627839355469,4546.1103515625,0.7866666666666666,75,59,819.2,0.7010599970817566
v28_seed0,78,2765.347662062872,4405.65576171875,0.6785714285714286,84,57,731.4285714285714,0.6763695478439331
v28_seed0,79,3157.179539730674,4706.27734375,0.75,76,57,808.421052631579,0.6094264984130859
v28_seed0,80,3227.2848084278594,4317.73828125,0.7564102564102564,78,59,787.6923076923077,0.5908538103103638
v28_seed0,81,3526.2614534166123,4704.66748046875,0.8194444444444444,72,59,853.3333333333334,0.5945241451263428
v28_seed0,82,2949.8013478973767,4389.13720703125,0.691358024691358,81,56,758.5185185185185,0.6212165951728821
v28_seed0,83,3128.924567464193,4599.044921875,0.7733333333333333,75,58,819.2,0.6020442843437195
v28_seed0,84,3472.3721313476562,4713.53662109375,0.8571428571428571,70,60,877.7142857142857,0.587020754814148
v28_seed0,85,3662.0665110118352,4732.7861328125,0.8955223880597015,67,60,917.0149253731344,0.5175796747207642
v28_seed0,86,3499.9167872186918,4874.017578125,0.8656716417910447,67,58,917.0149253731344,0.5139312744140625
v28_seed0,87,2968.496501404562,4696.0478515625,0.7160493827160493,81,58,758.5185185185185,0.5218056440353394
v28_seed0,88,3437.9094985278684,4404.8212890625,0.8507462686567164,67,57,917.0149253731344,0.5390932559967041
v28_seed0,89,3274.5579367501396,4364.85009765625,0.8285714285714286,70,58,877.7142857142857,0.48165571689605713
v28_seed0,90,3080.678576325717,4405.8212890625,0.7945205479452054,73,58,841.6438356164383,0.4927564263343811
v28_seed0,91,3246.180923461914,4403.79931640625,0.7763157894736842,76,59,808.421052631579,0.5035149455070496
v28_seed0,92,3293.9617135736007,4366.169921875,0.7468354430379747,79,59,777.7215189873418,0.4771774411201477
v28_seed0,93,3410.1810888671876,4403.7939453125,0.7866666666666666,75,59,819.2,0.5163511633872986
v28_seed0,94,2718.918883905178,4403.8017578125,0.7073170731707317,82,58,749.2682926829268,0.49844861030578613
v28_seed0,95,3059.8572731555346,4714.02734375,0.8309859154929577,71,59,865.3521126760563,0.4748407006263733
v28_seed0,96,3359.9830058083608,4403.81982421875,0.8955223880597015,67,60,917.0149253731344,0.44245660305023193
v28_seed0,97,2804.8647129388505,4605.11083984375,0.7160493827160493,81,58,758.5185185185185,0.46032458543777466
v28_seed0,98,2995.314602500514,4451.60595703125,0.7631578947368421,76,58,808.421052631579,0.4336245656013489
v28_seed0,99,3216.1801684570314,4875.10546875,0.76,75,57,819.2,0.48134565353393555
v28_seed0,100,3054.5035443987167,4716.54443359375,0.8571428571428571,70,60,877.7142857142857,0.45436084270477295
v28_seed0,101,3013.5460867745537,4602.70751953125,0.8,70,56,877.7142857142857,0.397043913602829
v28_seed0,102,3184.9158593932193,4703.94580078125,0.8656716417910447,67,58,917.0149253731344,0.4120718538761139
v28_seed0,103,3268.05905538892,4996.81494140625,0.9523809523809523,63,60,975.2380952380952,0.4406871199607849
v28_seed0,104,2958.080057480756,4595.9404296875,0.8382352941176471,68,57,903.5294117647059,0.45387953519821167
v28_seed0,105,2913.1105479045086,4714.6240234375,0.6867469879518072,83,57,740.2409638554217,0.3826230466365814
v28_seed0,106,3081.3564870733962,4562.59716796875,0.75,76,57,808.421052631579,0.39815956354141235
v28_seed0,107,2977.1920605171017,4713.2060546875,0.7073170731707317,82,58,749.2682926829268,0.3617625832557678
v28_seed0,108,3082.07900117573,4718.16455078125,0.7631578947368421,76,58,808.421052631579,0.35009247064590454
v28_seed0,109,3027.0955951397236,4707.66845703125,0.7435897435897436,78,58,787.6923076923077,0.32690972089767456
v28_seed0,110,3075.5279342849535,4738.333984375,0.7402597402597403,77,57,797.922077922078,0.3564625680446625
v28_seed0,111,2880.515882946196,4406.00439453125,0.6666666666666666,84,56,731.4285714285714,0.3496222496032715
v28_seed0,112,3060.988606017313,4870.33935546875,0.7037037037037037,81,57,758.5185185185185,0.30731090903282166
v28_seed0,113,2831.3823137981135,4717.08056640625,0.6829268292682927,82,56,749.2682926829268,0.3189893960952759
v28_seed0,114,3099.1880551993127,4404.8212890625,0.7108433734939759,83,59,740.2409638554217,0.2933270037174225
v28_seed0,115,2677.801449659394,4722.71337890625,0.7317073170731707,82,60,749.2682926829268,0.3268197178840637
v28_seed0,116,2567.7856260935464,4871.07958984375,0.5520833333333334,96,53,640.0,0.29094189405441284
v28_seed0,117,2611.090965270996,4404.81591796875,0.5520833333333334,96,53,640.0,0.30046510696411133
v28_seed0,118,2536.006740154606,4599.1064453125,0.504950495049505,101,51,608.3168316831683,0.30571264028549194
v28_seed0,119,2733.173523702739,4708.83740234375,0.691358024691358,81,56,758.5185185185185,0.28346237540245056
v28_seed0,120,2585.225299750434,4704.89697265625,0.6222222222222222,90,56,682.6666666666666,0.2875784635543823
v28_seed0,121,2880.150851092761,4706.77001953125,0.7215189873417721,79,57,777.7215189873418,0.28698843717575073
v28_seed0,122,2721.89286222912,4407.90869140625,0.6904761904761905,84,58,731.4285714285714,0.3252221941947937
v28_seed0,123,2644.0991182549055,4596.27734375,0.6395348837209303,86,55,714.4186046511628,0.29037702083587646
v28_seed0,124,2863.8234069167925,4548.90087890625,0.6344086021505376,93,59,660.6451612903226,0.29878556728363037
v28_seed0,125,2390.863686879476,4704.9873046875,0.5625,96,54,640.0,0.277490496635437
v28_seed0,126,2682.147971911308,4715.6884765625,0.7051282051282052,78,55,787.6923076923077,0.2781675159931183
v28_seed0,127,2735.51100822117,4523.109375,0.5978260869565217,92,55,667.8260869565217,0.2937694787979126
v28_seed0,128,2438.905835445796,4407.544921875,0.4953271028037383,107,53,574.2056074766355,0.28469201922416687
v28_seed0,129,2351.9952588351266,4550.916015625,0.4716981132075472,106,50,579.622641509434,0.23812401294708252
v28_seed0,130,2551.065447218875,4519.2890625,0.5851063829787234,94,55,653.6170212765958,0.27805331349372864
v28_seed0,131,2418.859923723832,4706.23828125,0.47572815533980584,103,49,596.504854368932,0.2505492568016052
v28_seed0,132,2330.464854313777,4407.1748046875,0.5096153846153846,104,53,590.7692307692307,0.25598299503326416
v28_seed0,133,2614.310540335519,4432.046875,0.6428571428571429,84,54,731.4285714285714,0.24637314677238464
v28_seed0,134,2416.9918654421544,4439.9814453125,0.5531914893617021,94,52,653.6170212765958,0.24965713918209076
v28_seed0,135,2599.180032078224,4406.70068359375,0.6962025316455697,79,55,777.7215189873418,0.22112953662872314
v28_seed0,136,2204.3047682989213,4361.46337890625,0.49523809523809526,105,52,585.1428571428571,0.2327033132314682
v28_seed0,137,2565.9969374338784,4403.8193359375,0.5104166666666666,96,49,640.0,0.20980122685432434
v28_seed0,138,2509.5326336799785,4597.681640625,0.6063829787234043,94,57,653.6170212765958,0.2059122622013092
v28_seed0,139,2218.706326120268,4705.86328125,0.3333333333333333,123,41,499.5121951219512,0.18973153829574585
v28_seed0,140,2488.378374966708,4386.17431640625,0.5454545454545454,99,54,620.6060606060606,0.19865605235099792
v28_seed0,141,2616.2323366940677,4403.8037109375,0.5934065934065934,91,54,675.1648351648352,0.20258736610412598
v28_seed0,142,2341.0572276597613,4520.26806640625,0.6067415730337079,89,54,690.3370786516854,0.1868935227394104
v28_seed0,143,2349.134268701604,4608.67578125,0.4247787610619469,113,48,543.7168141592921,0.19077706336975098
v28_seed0,144,2342.624311244234,4866.54931640625,0.5319148936170213,94,50,653.6170212765958,0.20017153024673462
v28_seed0,145,2317.203980819039,4597.71044921875,0.532608695652174,92,49,667.8260869565217,0.1700638234615326
v28_seed0,146,2096.8688930108297,4502.33251953125,0.3333333333333333,123,41,499.5121951219512,0.19529777765274048
v28_seed0,147,2247.609001879422,4361.53369140625,0.4528301886792453,106,48,579.622641509434,0.16337761282920837
v28_seed0,148,2108.056062342757,4484.7626953125,0.3644067796610169,118,43,520.6779661016949,0.1799784004688263
v28_seed0,149,2400.103204345703,4871.48828125,0.6125,80,49,768.0,0.1873096376657486
v28_seed0,150,2339.6345448213465,4403.81640625,0.45098039215686275,102,46,602.3529411764706,0.162802591919899
v28_seed0,151,2344.740965393768,4404.80322265625,0.5862068965517241,87,51,706.2068965517242,0.1333388090133667
v28_seed0,152,2186.704781367861,4407.1376953125,0.33620689655172414,116,39,529.6551724137931,0.1444130390882492
v28_seed0,153,2525.156751679211,4711.0078125,0.6097560975609756,82,50,749.2682926829268,0.1089240163564682
v28_seed0,154,2184.096384300376,4514.02734375,0.46226415094339623,106,49,579.622641509434,0.13227349519729614
v28_seed0,155,2094.4366548084076,4406.5205078125,0.4666666666666667,105,49,585.1428571428571,0.11658646911382675
v28_seed0,156,2483.1271640777586,4406.5009765625,0.65,80,52,768.0,0.15573640167713165
v28_seed0,157,2217.7346092763573,4403.80615234375,0.46464646464646464,99,46,620.6060606060606,0.15135134756565094
v28_seed0,158,2278.6012847277584,4602.46826171875,0.46938775510204084,98,46,626.9387755102041,0.10878955572843552
v28_seed0,159,2029.223135662894,4404.81396484375,0.37606837606837606,117,44,525.1282051282051,0.12074996531009674
v28_seed0,160,2188.3766705322264,4317.36865234375,0.36,100,36,614.4,0.14237311482429504
v28_seed0,161,2061.250344209893,4359.98974609375,0.21705426356589147,129,28,476.27906976744185,0.10742902755737305
v28_seed0,162,2200.4779357910156,4520.69775390625,0.23076923076923078,130,30,472.61538461538464,0.11925362050533295
v28_seed0,163,2129.102308485243,4613.150390625,0.3333333333333333,126,42,487.6190476190476,0.11092856526374817
v28_seed0,164,2248.09204321509,4716.5654296875,0.42342342342342343,111,47,553.5135135135135,0.12468083947896957
v28_seed0,165,2010.7796275212215,4404.7958984375,0.3076923076923077,130,40,472.61538461538464,0.08239979296922684
v28_seed0,166,2045.2431658576515,4600.2900390625,0.27205882352941174,136,37,451.7647058823529,0.09220996499061584
v28_seed0,167,2032.0821631295341,4891.4814453125,0.3482142857142857,112,39,548.5714285714286,0.10851328819990158
v28_seed0,168,2216.831336291083,4612.77734375,0.27586206896551724,145,40,423.7241379310345,0.0894773080945015
v28_seed0,169,1761.539411438836,4810.5546875,0.2847222222222222,144,41,426.6666666666667,0.08636932820081711
v28_seed0,170,1726.3670828683037,4319.03857421875,0.18857142857142858,175,33,351.0857142857143,0.07372747361660004
v28_seed0,171,1882.7421358548677,4360.140625,0.24475524475524477,143,35,429.65034965034965,0.100760817527771
v28_seed0,172,1576.1153651506472,4405.86669921875,0.23717948717948717,156,37,393.84615384615387,0.12440703809261322
v28_seed0,173,1579.4452403761586,4403.77880859375,0.18012422360248448,161,29,381.6149068322981,0.10173994302749634
v28_seed0,174,1656.0978016756019,4404.79541015625,0.19047619047619047,147,28,417.9591836734694,0.14990432560443878
v28_seed0,175,1615.4325241913666,4295.01220703125,0.18243243243243243,148,27,415.13513513513516,0.0920843854546547
v28_seed0,176,1570.9598411849781,4317.9990234375,0.1962025316455696,158,31,388.8607594936709,0.0844525545835495
v28_seed0,177,1537.1051381429036,4545.77001953125,0.15384615384615385,156,24,393.84615384615387,0.14317646622657776
v28_seed0,178,1468.2411126752272,4359.04541015625,0.1347517730496454,141,19,435.74468085106383,0.13488712906837463
v28_seed0,179,1057.7472103158223,3966.732421875,0.05154639175257732,194,10,316.70103092783506,0.11139579117298126
v28_seed0,180,1027.2182900656217,4316.67041015625,0.016736401673640166,239,4,257.07112970711296,0.0763610303401947
v28_seed0,181,1237.3862647784533,4865.7080078125,0.047337278106508875,169,8,363.55029585798815,0.07136492431163788
v28_seed0,182,1263.642006967582,3387.1328125,0.00980392156862745,204,2,301.1764705882353,0.08597377687692642
v28_seed0,183,953.804731473641,3685.662353515625,0.02531645569620253,237,6,259.24050632911394,0.08258314430713654
v28_seed0,184,1124.2445515734084,4098.15087890625,0.03404255319148936,235,8,261.4468085106383,0.08827248215675354
v28_seed0,185,1229.503139817571,4285.39111328125,0.03614457831325301,166,6,370.12048192771084,0.10040085017681122
v28_seed0,186,1171.351040047659,3734.75146484375,0.014084507042253521,142,2,432.67605633802816,0.06379402428865433
v28_seed0,187,1115.0648459598935,3442.362060546875,0.027586206896551724,145,4,423.7241379310345,0.0817280262708664
v28_seed0,188,977.9010745650487,3203.804443359375,0.0070921985815602835,141,1,435.74468085106383,0.06723522394895554
v28_seed0,189,1106.1284543169222,3446.103759765625,0.008130081300813009,123,1,499.5121951219512,0.06382465362548828
v28_seed0,190,1106.7777688455262,4135.7158203125,0.013422818791946308,149,2,412.3489932885906,0.0637982189655304
v28_seed0,191,1166.3083404980118,3594.892578125,0.02877697841726619,139,4,442.0143884892086,0.06761716306209564
v28_seed0,192,1123.2063295143084,3110.23583984375,0.0,181,0,339.4475138121547,0.08049264550209045
v28_seed0,193,1234.0679586501349,3734.2119140625,0.011904761904761904,168,2,365.7142857142857,0.11662375926971436
v28_seed0,194,1107.909024647304,3267.652587890625,0.005952380952380952,168,1,365.7142857142857,0.09387033432722092
v28_seed0,195,1205.8562110813184,4125.75341796875,0.028735632183908046,174,5,353.1034482758621,0.08371251821517944
v28_seed0,196,1108.7425850223256,3445.533447265625,0.011560693641618497,173,2,355.1445086705202,0.08323383331298828
v28_seed0,197,993.4307625906808,3210.565185546875,0.007142857142857143,140,1,438.85714285714283,0.05827794224023819
v28_seed0,198,911.6233662350077,2522.982666015625,0.0,142,0,432.67605633802816,0.0554911307990551
v28_seed0,199,971.8792886476259,2912.75048828125,0.0,148,0,415.13513513513516,0.06808561831712723
v28_seed0,200,928.3029134576971,2687.412109375,0.0,110,0,558.5454545454545,0.040435370057821274
v28_seed0,201,999.1610854630618,2799.75048828125,0.0,97,0,633.4020618556701,0.05554880201816559
v28_seed0,202,943.9609016690936,2176.771484375,0.0,112,0,548.5714285714286,0.07893692702054977
v28_seed0,203,849.1361762152778,2305.75048828125,0.0,99,0,620.6060606060606,0.04228480905294418
v28_seed0,204,988.0116842394677,2175.75048828125,0.0,107,0,574.2056074766355,0.06215856969356537
v28_seed0,205,1028.0116912243413,3307.75048828125,0.00980392156862745,102,1,602.3529411764706,0.07994268834590912
v28_seed0,206,912.5667216837907,2895.750732421875,0.0,119,0,516.3025210084033,0.08882807195186615
v28_seed0,207,1008.1934290824177,3411.75048828125,0.014388489208633094,139,2,442.0143884892086,0.06813795864582062
v28_seed0,208,1038.9497084281813,3779.75048828125,0.007042253521126761,142,1,432.67605633802816,0.07404579967260361
v28_seed0,209,1159.3764356825086,2863.75048828125,0.0,180,0,341.3333333333333,0.07063210010528564
v28_seed0,210,1121.5977659225464,2898.8134765625,0.0,208,0,295.38461538461536,0.11612462997436523
v28_seed0,211,1099.335179974956,3436.97265625,0.013824884792626729,217,3,283.1336405529954,0.12329084426164627
v28_seed0,212,1043.149208438554,2692.486083984375,0.0,227,0,270.66079295154185,0.09644158184528351
v28_seed0,213,1017.2267976342177,2209.07666015625,0.0,205,0,299.7073170731707,0.15900173783302307
v28_seed0,214,1015.0658680097706,3005.11572265625,0.0,197,0,311.8781725888325,0.13943681120872498
v28_seed0,215,1088.440089718731,3429.343017578125,0.004830917874396135,207,1,296.81159420289856,0.1376926600933075
v28_seed0,216,1051.4457165229612,2323.03369140625,0.0,205,0,299.7073170731707,0.13023361563682556
v28_seed0,217,1094.8270130335727,2322.29296875,0.0,214,0,287.10280373831773,0.10640223324298859
v28_seed0,218,1052.223690423733,2879.75048828125,0.0,205,0,299.7073170731707,0.12700003385543823
v28_seed0,219,1117.2084164089626,3255.264892578125,0.004273504273504274,234,1,262.56410256410254,0.12216643989086151
v28_seed0,220,938.4374452816543,2322.99365234375,0.0,186,0,330.3225806451613,0.10879965871572495
v28_seed0,221,1035.4552529945533,2322.55322265625,0.0,239,0,257.07112970711296,0.12245871871709824
v28_seed0,222,1102.6084063004473,2867.15380859375,0.0,196,0,313.46938775510205,0.09959027171134949
v28_seed0,223,982.5796035963067,2324.845458984375,0.0,233,0,263.6909871244635,0.10646820813417435
v28_seed0,224,1028.3600712235357,2322.7734375,0.0,231,0,265.97402597402595,0.08836600929498672
v28_seed0,225,1045.2361418719784,2537.506103515625,0.0,223,0,275.5156950672646,0.1033809706568718
v28_seed0,226,1080.4327541650166,2698.467041015625,0.0,217,0,283.1336405529954,0.09205009788274765
v28_seed0,227,1099.0112771698923,2880.291015625,0.0,231,0,265.97402597402595,0.11134785413742065
v28_seed0,228,1080.511293153505,2519.845458984375,0.0,222,0,276.7567567567568,0.08095631003379822
v28_seed0,229,1026.7736930503502,3268.333251953125,0.0045045045045045045,222,1,276.7567567567568,0.0922597348690033
v28_seed0,230,1081.743709252805,2520.91650390625,0.0,196,0,313.46938775510205,0.11629634350538254
v28_seed0,231,1113.6261895613236,3179.284912109375,0.004545454545454545,220,1,279.27272727272725,0.10359720885753632
v28_seed0,232,986.3576253030152,2319.75048828125,0.0,226,0,271.85840707964604,0.10198812931776047
v28_seed0,233,953.7050724920825,2688.525146484375,0.0,214,0,287.10280373831773,0.0803523063659668
v28_seed0,234,1058.5540462184597,2547.51416015625,0.0,222,0,276.7567567567568,0.10679206252098083
v28_seed0,235,904.6967804311314,2868.124755859375,0.0,257,0,239.06614785992218,0.09221997112035751
v28_seed0,236,939.8641652808999,2522.60546875,0.0,265,0,231.8490566037736,0.09267820417881012
v28_seed0,237,920.6035559850794,2540.27587890625,0.0,262,0,234.50381679389312,0.07111357152462006
v28_seed0,238,963.2602157947629,2545.602294921875,0.0,215,0,285.7674418604651,0.09398798644542694
v28_seed0,239,983.0634699906453,2525.983642578125,0.0,202,0,304.15841584158414,0.082218237221241
v28_seed0,240,1005.7784272527896,2544.75048828125,0.0,237,0,259.24050632911394,0.10049267113208771
v28_seed0,241,1012.7849375152588,2178.022705078125,0.0,200,0,307.2,0.1314595341682434
v28_seed0,242,1035.447089929149,2310.8173828125,0.0,243,0,252.8395061728395,0.10298383235931396
v28_seed0,243,941.9408660315572,2335.75048828125,0.0,213,0,288.4507042253521,0.12730304896831512
v28_seed0,244,961.5758652423494,2532.143798828125,0.0,199,0,308.7437185929648,0.1118062362074852
v28_seed0,245,902.8637913083567,3428.453125,0.009708737864077669,103,1,596.504854368932,0.11292101442813873
v28_seed0,246,926.0981178283691,2180.6953125,0.0,136,0,451.7647058823529,0.10021078586578369
v28_seed0,247,841.7620094245207,2129.75048828125,0.0,141,0,435.74468085106383,0.09711867570877075
v28_seed0,248,858.114142116112,2319.75048828125,0.0,158,0,388.8607594936709,0.0660821869969368
v28_seed0,249,940.1595199281807,2521.291015625,0.0,151,0,406.887417218543,0.08830080926418304
v28_seed1,30,1403.6870939835258,4155.97314453125,0.1358695652173913,184,25,333.9130434782609,1.1501998901367188
v28_seed1,31,1574.5855318329038,4284.841796875,0.17159763313609466,169,29,363.55029585798815,1.174413800239563
v28_seed1,32,1685.1191953834912,4709.9326171875,0.24113475177304963,141,34,435.74468085106383,1.1961036920547485
v28_seed1,33,1716.413833618164,4297.97119140625,0.2080536912751678,149,31,412.3489932885906,1.1515774726867676
v28_seed1,34,1686.990238833737,4152.37353515625,0.21428571428571427,154,33,398.961038961039,1.1053595542907715
v28_seed1,35,1896.1948940070101,4315.6982421875,0.2868217054263566,129,37,476.27906976744185,1.0867832899093628
v28_seed1,36,1715.3565140909222,4528.880859375,0.291044776119403,134,39,458.5074626865672,1.1220518350601196
v28_seed1,37,2097.480348568871,4404.78173828125,0.42857142857142855,105,45,585.1428571428571,1.1137287616729736
v28_seed1,38,1817.1220448420597,4370.7646484375,0.3153846153846154,130,41,472.61538461538464,1.077926516532898
v28_seed1,39,1884.6074696478443,4244.62060546875,0.4392523364485981,107,47,574.2056074766355,1.0506980419158936
v28_seed1,40,2113.265770612444,4319.83154296875,0.47619047619047616,105,50,585.1428571428571,1.0784785747528076
v28_seed1,41,2184.682279134534,4317.5986328125,0.5051546391752577,97,49,633.4020618556701,1.0370635986328125
v28_seed1,42,2399.5804865026985,4522.04345703125,0.5591397849462365,93,52,660.6451612903226,1.0331330299377441
v28_seed1,43,2037.1164228265936,4347.71044921875,0.625,88,55,698.1818181818181,0.9959664344787598
v28_seed1,44,2105.027361691653,4404.775390625,0.6263736263736264,91,57,675.1648351648352,1.0392091274261475
v28_seed1,45,2197.6454514294137,4349.5166015625,0.6707317073170732,82,55,749.2682926829268,1.027801752090454
v28_seed1,46,2414.2917954818063,4315.33056640625,0.5978260869565217,92,55,667.8260869565217,0.964999794960022
v28_seed1,47,2432.522025119053,4404.798828125,0.6067415730337079,89,54,690.3370786516854,0.9238052368164062
v28_seed1,48,3143.4751697887073,4403.7998046875,0.8939393939393939,66,59,930.9090909090909,0.9578908681869507
v28_seed1,49,2442.040667967363,4369.10791015625,0.5909090909090909,88,52,698.1818181818181,0.9286230802536011
v28_seed1,50,2646.927412751433,4430.3720703125,0.7402597402597403,77,57,797.922077922078,0.895794153213501
v28_seed1,51,2637.0028317473657,4437.79296875,0.6744186046511628,86,58,714.4186046511628,0.8054593205451965
v28_seed1,52,3052.2840052065644,4451.4326171875,0.855072463768116,69,59,890.4347826086956,0.8946885466575623
v28_seed1,53,2736.621145506163,4438.91162109375,0.7972972972972973,74,59,830.2702702702703,0.8359777927398682
v28_seed1,54,2776.139118248308,4436.1103515625,0.7887323943661971,71,56,865.3521126760563,0.8197647333145142
v28_seed1,55,2867.4978251737707,4404.78466796875,0.8676470588235294,68,59,903.5294117647059,0.8735888004302979
v28_seed1,56,3275.817650349935,4403.7998046875,0.9833333333333333,60,59,1024.0,0.7946162819862366
